Plot,Number,Spp,LiveDead,Diam,DecayClass,HeightClass,Cones,MortalityCause1,MortalityCause2,MortalityCause3,DMR,BranchesBole,PreviousCurrent,PerDeadCrown,Easting,Northing,Cored,Misc
FC791,44,Pimo,L,16,,3,0,,,,0,,,0,578482.258,4348180.55,,Cankers
FC791,45,Pimo,L,22,,3,0,IPS,RWB,,0,Branches,Previous,10,578481.258,4348177.55,,
FC791,46,Juos,L,135,,5,,,,,0,,,35,578486.258,4348178.55,,
FC791,47,Pimo,L,20,,3,0,,,,0,,,0,578486.258,4348177.55,,
FC791,48,Pimo,L,16,,2,0,,,,0,,,0,578487.258,4348177.55,,
FC791,49,Juos,L,17,,2,,,,,0,,,15,578490.258,4348172.55,,
FC791,50,Pimo,L,23,,4,1,IPS,RWB,,0,Branches,Previous,20,578490.258,4348173.55,,
FC791,51,Pimo,L,27,,4,0,IPS,RWB,,0,Branches,Previous,10,578489.258,4348175.55,,
FC791,52,Pimo,L,30,,5,3,,RWB,,0,Branches,Previous,5,578491.258,4348180.55,,
FC791,53,Pimo,L,10,,2,0,,,,0,,,0,578488.258,4348181.55,,
FC791,54,Pimo,L,15,,3,0,IPS,,,0,Branches,Previous,5,578489.258,4348181.55,,
FC791120,1,Juos,L,52,,2,,,,,0,,,5,578495.92,4348138.877,,
FC791120,2,Pimo,L,24,,4,0,,RWB,,0,Branches,Previous,30,578496.92,4348139.877,,
FC791120,3,Pimo,L,18,,4,0,,RWB,,0,Branches,Previous,15,578496.92,4348142.877,,
FC791120,4,Pimo,L,9,,1,0,,,,0,,,0,578495.92,4348144.877,,
FC791120,5,Pimo,L,32,,4,0,,,,0,,,50,578498.92,4348144.877,,
FC791120,6,Juos,L,11,,1,,,,,0,,,5,578497.92,4348146.877,,
FC791120,7,Pimo,L,28,,6,1,,,,0,,,5,578498.92,4348148.877,,
FC791120,8,Juos,L,10,,1,,,,,0,,,10,578500.92,4348143.877,,
FC791120,9,Juos,L,8,,1,,,,,0,,,5,578501.92,4348143.877,,
FC791120,10,Pimo,L,15,,3,0,,,,0,,,15,578500.92,4348140.877,,
FC791120,11,Pimo,L,9,,1,0,,,,0,,,0,578499.92,4348137.877,,
FC791120,12,Pimo,L,17,,2,1,,,,0,,,5,578498.92,4348135.877,,
FC791120,13,Pimo,L,31,,5,2,,RWB,,0,Branches,Previous,35,578507.92,4348138.877,,Scars on bole
FC791120,14,Pimo,L,16,,3,0,,RWB,,0,Branches,Previous,20,578506.92,4348136.877,,
FC791120,15,Pimo,L,25,,4,2,,RWB,,0,Branches,Previous,5,578506.92,4348136.877,,
FC791120,16,Juos,L,24,,2,,,,,0,,,20,578507.92,4348136.877,,
FC791120,17,Pimo,L,30,,6,1,,RWB,,0,Branches,Previous,15,578508.92,4348138.877,,
FC791120,18,Juos,L,17,,2,,,,,0,,,5,578506.92,4348133.877,,
FC791120,19,Juos,L,16,,2,,,,,0,,,40,578509.92,4348131.877,,
FC791120,20,Pimo,L,38,,5,1,,RWB,,0,Branches,Previous,5,578509.92,4348131.877,,
FC791120,21,Pimo,L,30,,6,1,,RWB,,0,Branches,Previous,10,578506.92,4348131.877,,
FC791120,22,Pimo,L,52,,4,0,IPS,,,0,Branches,Previous,30,578502.92,4348124.877,,
FC791120,23,Pimo,L,34,,5,0,,RWB,,0,Branches,Previous,15,578507.92,4348123.877,,
FC791120,24,Juos,L,30,,4,,,,,0,,,10,578507.92,4348125.877,,
FC791120,25,Pimo,L,11,,1,0,,,,0,,,10,578506.92,4348126.877,,
FC791120,26,Pimo,L,15,,2,0,,RWB,,0,Branches,Previous,20,578497.92,4348126.877,,Pitch on bole
FC791120,27,Pimo,L,9,,1,0,,,,0,,,80,578498.92,4348123.877,,
FC791120,28,Pimo,L,16,,3,0,,,,0,,,5,578498.92,4348123.877,,
FC791120,29,Pimo,L,28,,5,1,IPS,RWB,,0,Branches,Previous,20,578497.92,4348119.877,,
FC791120,30,Juos,L,8,,1,,,,,0,,,0,578496.92,4348120.877,,
FC791120,31,Pimo,L,46,,4,2,,RWB,,0,Branches,Previous,10,578494.92,4348122.877,,
FC791120,32,Pimo,L,13,,2,0,,,,0,,,5,578492.92,4348121.877,,
FC791120,33,Juos,L,56,,4,,,,,0,,,10,578493.92,4348127.877,,
FC791120,34,Juos,L,23,,1,,,,,0,,,20,578493.92,4348131.877,,
FC791120,35,Pimo,L,15,,2,1,,,,0,,,0,578486.92,4348131.877,,
FC791120,36,Pimo,L,13,,2,0,,,,0,,,0,578485.92,4348129.877,,
FC791120,37,Pimo,L,15,,2,0,,,,0,,,0,578482.92,4348128.877,,
FC791120,38,Pimo,L,9,,1,0,,,,0,,,0,578480.92,4348128.877,,
FC791120,39,Pimo,L,16,,3,0,,,,0,,,5,578478.92,4348131.877,,
FC791120,40,Juos,L,20,,2,,,,,0,,,0,578482.92,4348131.877,,
FC791120,41,Pimo,L,10,,1,0,,,,0,,,0,578486.92,4348133.877,,
FC791120,42,Pimo,L,23,,5,1,IPS,RWB,,0,Branches,Previous,15,578488.92,4348134.877,,
FC791120,43,Juos,L,34,,2,,,,,0,,,10,578490.92,4348134.877,,
FC791120,44,Pimo,L,27,,4,0,,,,0,,,0,578487.92,4348145.877,,
FC791120,45,Juos,L,35,,3,,,,,0,,,25,578492.92,4348146.877,,
FC791120,46,Pimo,L,15,,3,0,,RWB,,0,Branches,Previous,20,578492.92,4348147.877,,
FC791240,1,Pimo,L,27,,5,3,,,,0,,,5,578442.067,4348136.091,,
FC791240,2,Juos,L,42,,3,,,,,0,,,40,578438.067,4348139.091,,
FC791240,3,Pimo,L,22,,4,1,,,,0,,,5,578445.067,4348136.091,,
FC791240,4,Pimo,L,16,,3,0,,,,0,,,40,578448.067,4348136.091,,
FC791240,5,Pimo,L,12,,1,0,,,,0,,,50,578444.067,4348140.091,,
FC791240,6,Pimo,L,31,,4,1,,,,0,,,5,578444.067,4348140.091,,
FC791240,7,Juos,L,65,,4,,,,,0,,,60,578436.067,4348143.091,,
FC791240,8,Juos,L,55,,4,,,,,0,,,45,578434.067,4348148.091,,Cut Branches
FC791240,9,Pimo,L,42,,5,1,,RWB,,0,Branches,Previous,10,578435.067,4348150.091,,
FC791240,10,Juos,L,57,,3,,,,,0,,,25,578428.067,4348149.091,,
FC791240,11,Juos,L,22,,2,,,,,0,,,20,578428.067,4348148.091,,
FC791240,12,Pimo,L,37,,5,2,,RWB,,0,Branches,Previous,20,578429.067,4348145.091,,
FC791240,13,Juos,L,49,,4,,,,,0,,,25,578426.067,4348143.091,,
FC791240,14,Pimo,L,11,,1,0,,,,0,,,0,578429.067,4348139.091,,Cankers
FC791240,15,Juos,L,44,,4,,,,,0,,,25,578426.067,4348140.091,,
FC791240,16,Juos,L,48,,1,,,,,0,,,20,578423.067,4348136.091,,
FC791240,17,Juos,L,29,,2,,,,,0,,,35,578421.067,4348139.091,,
FC791240,18,Juos,L,38,,1,,,,,0,,,15,578419.067,4348142.091,,
FC791240,19,Pimo,L,8,,1,0,,,,0,,,0,578422.067,4348136.091,,
FC791240,20,Juos,L,42,,1,,,,,0,,,95,578416.067,4348133.091,,
FC791240,21,Juos,L,62,,2,,,,,0,,,15,578422.067,4348133.091,,
FC791240,22,Juos,L,34,,2,,,,,0,,,20,578423.067,4348130.091,,
FC791240,23,Juos,L,40,,2,,,,,0,,,10,578419.067,4348127.091,,
FC791240,24,Juos,L,76,,4,,,,,0,,,10,578434.067,4348131.091,,
FC791240,25,Pimo,L,8,,1,0,,,,0,,,0,578433.067,4348126.091,,
FC791240,26,Pimo,L,16,,1,0,,,,0,,,0,578433.067,4348124.091,,
FC791240,27,Juos,L,27,,1,,,,,0,,,5,578434.067,4348121.091,,
FC791240,28,Pimo,L,11,,1,0,,,,0,,,0,578443.067,4348126.091,,
FC791240,29,Pimo,L,38,,5,1,,RWB,,0,Branches,Previous,10,578446.067,4348129.091,,
FC791240,30,Juos,L,16,,2,,,,,0,,,0,578439.067,4348131.091,,
FC791240,31,Pimo,L,20,,3,1,,,,0,,,0,578440.067,4348134.091,,
FC791240,32,Pimo,L,37,,5,3,,RWB,,0,Branches,Previous,5,578441.067,4348134.091,,
FC791360,1,Pimo,L,28,,4,2,,RWB,,0,Branches,Previous,15,578491.173,4348228.124,,
FC791360,2,Juos,L,26,,3,,,,,0,,,40,578495.173,4348232.124,,
FC791360,3,Juos,L,34,,4,,,,,0,,,20,578497.173,4348233.124,,
FC791360,4,Pimo,L,22,,5,1,,RWB,,0,Branches,Previous,20,578496.173,4348234.124,,
FC791360,5,Juos,L,29,,4,,,,,0,,,10,578494.173,4348236.124,,
FC791360,6,Juos,L,13,,2,,,,,0,,,35,578493.173,4348235.124,,
FC791360,7,Juos,L,27,,4,,,,,0,,,10,578493.173,4348236.124,,
FC791360,8,Pimo,L,32,,3,0,,RWB,,0,Branches,Previous,10,578499.173,4348234.124,,
FC791360,9,Juos,L,33,,2,,,,,0,,,40,578504.173,4348233.124,,
FC791360,10,Juos,L,115,,4,,,,,0,,,5,578505.173,4348238.124,,
FC791360,11,Juos,L,19,,1,,,,,0,,,35,578498.173,4348242.124,,
FC791360,12,Juos,L,12,,1,,,,,0,,,40,578495.173,4348244.124,,
FC791360,13,Pimo,L,23,,3,1,,,,0,,,15,578493.173,4348240.124,,
FC791360,14,Pimo,L,32,,4,0,,RWB,,0,Branches,Previous,30,578493.173,4348243.124,,
FC791360,15,Juos,L,42,,3,,,,,0,,,15,578494.173,4348247.124,,
FC791360,16,Pimo,L,16,,2,0,,,,0,,,0,578489.173,4348255.124,,
FC791360,17,Pimo,L,13,,2,0,,,,0,,,70,578485.173,4348250.124,,
FC791360,18,Pimo,L,9,,1,0,,RWB,,0,Branches,Previous,35,578485.173,4348250.124,,
FC791360,19,Pimo,L,30,,3,3,,RWB,,0,Branches,Previous,15,578489.173,4348249.124,,
FC791360,20,Pimo,L,10,,2,0,,,,0,,,10,578484.173,4348246.124,,
FC791360,21,Pimo,L,7,,1,0,,,,0,,,20,578484.173,4348245.124,,
FC791360,22,Pimo,L,14,,3,1,,,,0,,,25,578484.173,4348245.124,,
FC791360,23,Pimo,L,31,,5,2,,RWB,,0,Branches,Previous,15,578488.173,4348243.124,,
FC791360,24,Pimo,L,9,,1,0,,,,0,,,10,578488.173,4348241.124,,
FC791360,25,Pimo,L,37,,5,0,,RWB,,0,Branches,Previous,15,578478.173,4348240.124,,
FC791360,26,Pimo,L,9,,2,0,,,,0,,,0,578479.173,4348245.124,,
FC791360,27,Pimo,L,11,,2,0,,,,0,,,0,578475.173,4348240.124,,
FC791360,28,Juos,L,10,,1,,,,,0,,,20,578475.173,4348239.124,,
FC791360,29,Pimo,L,11,,2,0,,RWB,,0,Branches,Previous,50,578473.173,4348236.124,,
FC791360,30,Pimo,L,11,,2,0,,,,0,,,5,578487.173,4348236.124,,
FC791360,31,Juos,L,59,,3,,,,,0,,,25,578485.173,4348234.124,,
FC791360,32,Pimo,L,38,,3,2,,RWB,,0,Branches,Previous,10,578485.173,4348234.124,,
FC791360,33,Juos,L,36,,2,,,,,0,,,25,578482.173,4348232.124,,
FC791360,34,Juos,L,155,,3,,,,,0,,,15,578481.173,4348229.124,,
FC791360,35,Juos,L,33,,3,,,,,0,,,60,578480.173,4348227.124,,
FC791360,36,Pimo,L,9,,1,0,,,,0,,,10,578480.173,4348229.124,,
FC791360,37,Pimo,L,31,,6,0,,RWB,,0,Branches,Previous,10,578479.173,4348230.124,,
FC791360,38,Pimo,L,37,,5,0,,RWB,,0,Branches,Previous,10,578479.173,4348229.124,,
FC791360,39,Juos,L,54,,2,,,,,0,,,45,578484.173,4348224.124,,
FC795,1,Juos,L,29,,2,,,,,0,,,55,576735.85,4347387.08,,
FC795,2,Juos,L,48,,2,,,,,0,,,20,576738.85,4347388.08,,
FC795,3,Juos,L,78,,2,,,,,0,,,30,576740.85,4347389.08,,
FC795,4,Pimo,L,38,,5,0,IPS,RWB,,0,Branches,Previous,20,576740.85,4347386.08,1,
FC795,5,Juos,L,55,,2,,,,,0,,,15,576746.85,4347388.08,,
FC795,6,Pimo,L,62,,6,1,IPS,RWB,,0,Branches,Previous,5,576737.85,4347381.08,2,
FC795,7,Juos,L,36,,2,,,,,0,,,100,576736.85,4347377.08,,
FC795,8,Juos,L,135,,3,,,,,0,,,15,576727.85,4347379.08,,
FC795,9,Juos,D,58,3,1,,,,,,,,100,576727.85,4347383.08,,
FC795,10,Juos,L,44,,2,,,,,0,,,20,576724.85,4347387.08,,
FC795,11,Pimo,L,11,,2,0,,,,0,,,0,576730.85,4347389.08,,
FC795,12,Pimo,L,10,,1,0,,,,0,,,0,576717.85,4347388.08,,
FC795,13,Juos,D,28,,1,,,,,0,,,100,576718.85,4347390.08,,
FC795,14,Juos,L,10,,1,,,,,,,,10,576722.85,4347390.08,,
FC795,15,Juos,L,12,,2,,,,,0,,,0,576716.85,4347394.08,,
FC795,16,Juos,L,40,,2,,,,,0,,,80,576719.85,4347394.08,,
FC795,17,Juos,L,52,,3,,,,,0,,,45,576727.85,4347391.08,,
FC795,18,Juos,L,22,,2,,,,,0,,,0,576730.85,4347391.08,,
FC795,19,Juos,L,24,,2,,,,,0,,,10,576731.85,4347392.08,,
FC795,20,Juos,L,51,,2,,,,,0,,,25,576727.85,4347401.08,,
FC795,21,Juos,L,74,,3,,,,,0,,,75,576725.85,4347402.08,,
FC795,22,Juos,D,52,,1,,,,,0,,,100,576728.85,4347404.08,,
FC795,23,Pimo,L,46,,6,1,,RWB,,,Branches,Previous,0,576729.85,4347406.08,,
FC795,24,Pimo,L,38,,2,0,,,,0,,,20,576734.85,4347402.08,,
FC795,25,Juos,L,44,,1,,,,,0,,,60,576736.85,4347402.08,,
FC795,26,Juos,L,25,,3,,,,,0,,,5,576738.85,4347402.08,,
FC795,27,Juos,L,50,,3,,,,,0,,,30,576740.85,4347393.08,,
FC795,28,Juos,L,70,,2,,,,,0,,,25,576741.85,4347393.08,,
FC795,29,Juos,L,54,,2,,,,,0,,,20,576746.85,4347393.08,,
FC795120,1,Juos,L,61,,2,,,,,0,,,65,576770.792,4347345.064,,
FC795120,2,Juos,L,66,,2,,,,,0,,,15,576772.792,4347344.064,,
FC795120,3,Juos,L,50,,1,,,,,0,,,50,576775.792,4347349.064,,
FC795120,4,Juos,L,38,,2,,,,,0,,,30,576779.792,4347348.064,,
FC795120,5,Juos,L,71,,3,,,,,0,,,35,576773.792,4347355.064,,
FC795120,6,Juos,L,51,,1,,,,,0,,,15,576764.792,4347356.064,,
FC795120,7,Juos,L,40,,2,,,,,0,,,25,576764.792,4347354.064,,
FC795120,8,Juos,L,34,,3,,,,,0,,,30,576764.792,4347344.064,,
FC795120,9,Juos,D,21,3,1,,,,,0,,,100,576759.792,4347347.064,,
FC795120,10,Juos,L,43,,1,,,,,0,,,25,576756.792,4347348.064,,
FC795120,11,Juos,L,32,,1,,,,,0,,,15,576754.792,4347346.064,,
FC795120,12,Juos,L,49,,2,,,,,0,,,15,576748.792,4347338.064,,
FC795120,13,Juos,L,45,,3,,,,,0,,,45,576760.792,4347343.064,,
FC795120,14,Juos,L,65,,1,,,,,0,,,30,576758.792,4347333.064,,
FC795120,15,Juos,L,23,,2,,,,,0,,,20,576757.792,4347330.064,,
FC795120,16,Juos,L,31,,2,,,,,0,,,45,576763.792,4347328.064,,
FC795120,17,Juos,L,33,,1,,,,,0,,,75,576765.792,4347327.064,,
FC795120,18,Juos,L,37,,1,,,,,0,,,25,576771.792,4347335.064,,
FC795120,19,Juos,L,28,,1,,,,,0,,,15,576772.792,4347336.064,,
FC795120,20,Juos,L,39,,3,,,,,0,,,35,576778.792,4347342.064,,
FC795120,21,Juos,L,47,,2,,,,,0,,,40,576777.792,4347343.064,,
FC795240,1,Juos,D,49,3,1,,,,,,,,100,576688.691,4347345.989,,
FC795240,2,Pimo,L,15,,2,0,,,,0,,,0,576679.691,4347343.989,,
FC795240,3,Pimo,L,12,,1,0,,,,0,,,0,576678.691,4347343.989,,
FC795240,4,Juos,D,30,3,1,,,,,,,,100,576675.691,4347343.989,,
FC795240,5,Juos,D,63,4,1,,,,,,,,100,576673.691,4347344.989,,
FC795240,6,Juos,L,16,,1,,,,,0,,,5,576675.691,4347345.989,,
FC795240,7,Juos,L,26,,2,,,,,0,,,5,576677.691,4347347.989,,
FC795240,8,Juos,L,43,,2,,,,,0,,,15,576677.691,4347348.989,,
FC795240,9,Juos,D,28,4,1,,,,,,,,100,576678.691,4347346.989,,
FC795240,10,Juos,L,43,,2,,,,,0,,,20,576678.691,4347347.989,,
FC795240,11,Juos,L,25,,1,,,,,0,,,100,576681.691,4347350.989,,
FC795240,12,Juos,L,26,,1,,,,,0,,,95,576685.691,4347348.989,,
FC795240,13,Juos,L,51,,2,,,,,0,,,65,576685.691,4347347.989,,
FC795240,14,Juos,L,48,,2,,,,,0,,,10,576689.691,4347349.989,,
FC795240,15,Juos,L,39,,2,,,,,0,,,10,576687.691,4347355.989,,
FC795240,16,Juos,D,72,4,1,,,,,,,,100,576679.691,4347352.989,,
FC795240,17,Juos,L,98,,2,,,,,0,,,20,576681.691,4347355.989,,
FC795240,18,Pimo,L,12,,1,0,,,,0,,,0,576682.691,4347341.989,,
FC795240,19,Juos,L,8,,1,,,,,0,,,0,576683.691,4347340.989,,
FC795240,20,Pimo,L,10,,1,0,,,,0,,,0,576681.691,4347338.989,,
FC795240,21,Juos,L,28,,2,,,,,0,,,5,576679.691,4347341.989,,
FC795240,22,Pimo,L,19,,3,0,,,,0,,,0,576677.691,4347337.989,,Cankers on branches
FC795240,23,Juos,D,32,4,1,,,,,,,,100,576676.691,4347341.989,,
FC795240,24,Juos,D,53,3,2,,,,,,,,100,576674.691,4347342.989,,
FC795240,25,Pimo,L,13,,1,0,,,,0,,,0,576673.691,4347340.989,,
FC795240,26,Juos,L,20,,2,,,,,0,,,10,576676.691,4347339.989,,
FC795240,27,Juos,L,41,,1,,,,,0,,,40,576675.691,4347335.989,,
FC795240,28,Pimo,L,14,,2,0,,,,0,,,0,576681.691,4347335.989,,
FC795240,29,Juos,L,53,,1,,,,,0,,,35,576674.691,4347330.989,,
FC795240,30,Juos,L,101,,2,,,,,0,,,35,576686.691,4347337.989,,
FC795240,31,Juos,D,66,3,1,,,,,,,,100,576687.691,4347338.989,,
FC795240,32,Juos,L,68,,2,,,,,0,,,20,576688.691,4347334.989,,
FC795240,33,Juos,L,194,,4,,,,,0,,,40,576689.691,4347335.989,,
FC795240,34,Cele,D,24,2,2,,,,,,,,100,576688.691,4347327.989,,
FC795240,35,Juos,L,92,,2,,,,,0,,,35,576695.691,4347331.989,,
FC795240,36,Juos,L,45,,2,,,,,0,,,50,576692.691,4347336.989,,
FC795240,37,Juos,L,46,,1,,,,,0,,,10,576693.691,4347338.989,,
FC795240,38,Pimo,L,46,,6,0,,RWB,,0,Branches,Previous,0,576692.691,4347339.989,,
FC795240,39,Juos,L,72,,2,,,,,0,,,15,576703.691,4347347.989,,
FC795240,40,Juos,L,24,,2,,,,,0,,,15,576698.691,4347342.989,,
FC795240,41,Juos,L,70,,2,,,,,0,,,10,576699.691,4347346.989,,
FC795240,42,Juos,L,36,,4,,,,,0,,,5,576694.691,4347348.989,,
FC795240,43,Juos,L,80,,3,,,,,0,,,20,576695.691,4347350.989,,
FC795240,44,Juos,D,31,3,2,,,,,,,,100,576692.691,4347348.989,,
FC795240,45,Juos,D,110,3,1,,,,,,,,100,576695.691,4347358.989,,
FC795240,46,Juos,D,52,3,1,,,,,,,,100,576695.691,4347355.989,,
FC795360,1,Juos,L,46,,3,,,,,0,,,40,576740.074,4347454.874,,
FC795360,2,Juos,D,40,3,1,,,,,,,,100,576741.074,4347450.874,,
FC795360,3,Pimo,L,50,,6,0,IPS,RWB,,0,Branches,Previous,15,576746.074,4347451.874,,
FC795360,4,Juos,L,32,,2,,,,,0,,,0,576743.074,4347454.874,,
FC795360,5,Pimo,L,26,,4,0,,,,0,,,0,576745.074,4347456.874,,
FC795360,6,Juos,D,34,3,1,,,,,,,,100,576743.074,4347457.874,,
FC795360,7,Juos,L,44,,2,,,,,0,,,40,576743.074,4347458.874,,
FC795360,8,Juos,L,50,,3,,,,,0,,,15,576742.074,4347458.874,,
FC795360,9,Juos,L,64,,2,,,,,0,,,45,576733.074,4347466.874,,
FC795360,10,Juos,L,58,,2,,,,,0,,,95,576728.074,4347464.874,,
FC795360,11,Juos,L,9,,1,,,,,0,,,20,576728.074,4347459.874,,
FC795360,12,Juos,L,90,,3,,,,,0,,,20,576726.074,4347458.874,,
FC795360,13,Juos,L,60,,3,,,,,0,,,25,576719.074,4347455.874,,
FC795360,14,Juos,L,33,,2,,,,,0,,,30,576718.074,4347456.874,,
FC795360,15,Juos,L,98,,3,,,,,0,,,35,576723.074,4347457.874,,
FC795360,16,Juos,L,36,,2,,,,,0,,,5,576727.074,4347447.874,,
FC795360,17,Pimo,L,32,,4,0,,RWB,,0,Branches,Previous,15,576727.074,4347443.874,,Scar on bole
FC795360,18,Juos,L,44,,2,,,,,0,,,5,576731.074,4347441.874,,
FC795360,19,Juos,L,52,,2,,,,,0,,,75,576730.074,4347440.874,,
FC795360,20,Juos,D,42,3,1,,,,,,,,100,576730.074,4347437.874,,
FC795360,21,Juos,L,11,,1,,,,,0,,,45,576730.074,4347436.874,,
FC795360,22,Juos,L,28,,2,,,,,0,,,10,576733.074,4347437.874,,
FC795360,23,Pimo,L,62,,6,0,,RWB,,0,Branches,Previous,5,576734.074,4347441.874,,
FC795360,24,Juos,D,58,3,2,,,,,,,,100,576734.074,4347443.874,,
FC795360,25,Juos,L,27,,2,,,,,0,,,15,576737.074,4347440.874,,
FC795360,26,Pimo,L,28,,4,1,,RWB,,0,Branches,Previous,0,576739.074,4347439.874,,
FC795360,27,Juos,L,108,,3,,,,,0,,,15,576746.074,4347449.874,,
FC795360,28,Juos,L,37,,2,,,,,0,,,10,576742.074,4347448.874,,
FC795360,29,Juos,L,68,,3,,,,,0,,,30,576736.074,4347449.874,,
FC837,1,Juos,L,64,,3,,,,,0,,,15,576573.608,4337707.883,,
FC837,2,Pimo,L,8,,3,0,,,,0,,,30,576579.608,4337710.883,,
FC837,3,Pimo,L,12,,5,0,,,,0,,,5,576579.608,4337710.883,,
FC837,4,Cele,D,12,3,2,,,,,,,,100,576580.608,4337709.883,,
FC837,5,Pimo,L,26,,6,1,IPS,,,0,Branches,Previous,5,576581.608,4337709.883,1,
FC837,6,Pimo,L,19,,5,1,IPS,RWB,,0,Branches,Previous,10,576581.608,4337710.883,,
FC837,7,Pimo,L,9,,2,0,,,,0,,,15,576582.608,4337711.883,,
FC837,8,Juos,L,44,,4,,,,,0,,,20,576584.608,4337712.883,,
FC837,9,Pimo,L,21,,5,0,,,,0,,,0,576583.608,4337713.883,,
FC837,10,Cele,L,8,,2,,,,,,,,0,576573.608,4337723.883,,
FC837,11,Juos,L,33,,2,,,,,0,,,25,576574.608,4337721.883,,
FC837,12,Juos,L,22,,2,,,,,0,,,30,576572.608,4337720.883,,
FC837,13,Cele,L,9,,2,,,,,,,,40,576569.608,4337723.883,,
FC837,14,Pimo,L,25,,4,0,,,,0,,,0,576567.608,4337716.883,,
FC837,15,Cele,L,12,,3,,,,,,,,65,576566.608,4337715.883,,
FC837,16,Pimo,L,8,,3,0,,,,0,,,10,576565.608,4337715.883,,
FC837,17,Juos,L,48,,1,,,,,0,,,65,576557.608,4337714.883,,
FC837,18,Pimo,L,28,,4,0,IPS,RWB,,0,Branches,Previous,5,576564.608,4337713.883,,
FC837,19,Juos,L,32,,3,,,,,0,,,10,576568.608,4337711.883,,
FC837,20,Pimo,L,44,,6,1,IPS,RWB,,0,Branches,Previous,0,576566.608,4337701.883,2,
FC837,21,Juos,L,34,,3,,,,,0,,,20,576564.608,4337701.883,,
FC837,22,Cele,L,18,,2,,,,,,,,15,576563.608,4337702.883,,
FC837,23,Juos,L,56,,4,,,,,0,,,10,576567.608,4337691.883,,
FC837,24,Juos,L,65,,4,,,,,0,,,30,576569.608,4337698.883,,
FC837,25,Pimo,L,20,,6,0,,RWB,,0,Branches,Previous,15,576569.608,4337701.883,,
FC837,26,Juos,L,48,,4,,,,,0,,,20,576572.608,4337700.883,,
FC837,27,Pimo,L,26,,5,0,,RWB,,0,Branches,Previous,5,576578.608,4337707.883,,
FC837,28,Juos,L,28,,4,,,,,0,,,35,576578.608,4337707.883,3,Scars
FC837,29,Juos,L,56,,3,,,,,0,,,35,576579.608,4337706.883,,Scars
FC837,30,Juos,L,45,,3,,,,,0,,,50,576579.608,4337703.883,,Scars
FC837,31,Juos,L,28,,1,,,,,0,,,40,576580.608,4337698.883,,
FC837,32,Juos,L,15,,2,,,,,0,,,65,576580.608,4337695.883,,
FC837120,1,Pimo,L,30,,5,0,IPS,RWB,,0,Branches,Previous,15,576607.433,4337661.441,,
FC837120,2,Juos,L,9,,3,,,,,0,,,25,576608.433,4337661.441,,
FC837120,3,Cele,D,23,2,1,,,,,,,,100,576608.433,4337661.441,,
FC837120,4,Pimo,L,18,,4,1,,RWB,,0,Branches,Previous,15,576611.433,4337661.441,,
FC837120,5,Juos,L,84,,4,,,,,0,,,20,576613.433,4337661.441,,Scars
FC837120,6,Cele,L,6,,1,,,,,,,,0,576617.433,4337663.441,,
FC837120,7,Juos,L,65,,4,,,,,0,,,20,576613.433,4337666.441,,
FC837120,8,Juos,L,45,,3,,,,,0,,,30,576613.433,4337670.441,,
FC837120,9,Juos,L,103,,4,,,,,0,,,40,576611.433,4337670.441,,
FC837120,10,Pimo,L,44,,5,0,IPS,RWB,,0,Branches,Previous,20,576603.433,4337673.441,,
FC837120,11,Cele,L,11,,3,,,,,,,,40,576595.433,4337675.441,,
FC837120,12,Juos,L,82,,3,,,,,0,,,25,576595.433,4337671.441,,
FC837120,13,Juos,L,97,,4,,,,,0,,,25,576602.433,4337664.441,,
FC837120,14,Juos,D,72,3,1,,,,,,,,100,576594.433,4337661.441,,
FC837120,15,Juos,L,125,,5,,,,,0,,,25,576594.433,4337663.441,,
FC837120,16,Pimo,L,59,,6,1,IPS,RWB,,0,Branches,Previous,15,576593.433,4337668.441,,
FC837120,17,Pimo,L,20,,4,1,,RWB,,0,Branches,Previous,10,576591.433,4337666.441,,
FC837120,18,Juos,L,43,,3,,,,,0,,,50,576590.433,4337657.441,,
FC837120,19,Pimo,L,6,,1,0,,,,0,,,0,576592.433,4337659.441,,
FC837120,20,Pimo,L,17,,6,1,,,,0,,,15,576594.433,4337646.441,,
FC837120,21,Juos,L,35,,3,,,,,0,,,20,576597.433,4337656.441,,
FC837120,22,Juos,L,44,,4,,,,,0,,,40,576595.433,4337646.441,,
FC837120,23,Juos,L,53,,3,,,,,0,,,50,576597.433,4337645.441,,
FC837120,24,Juos,L,67,,3,,,,,0,,,30,576599.433,4337644.441,,
FC837120,25,Cele,L,19,,2,,,,,,,,70,576602.433,4337656.441,,
FC837240,1,Pimo,L,136,,6,1,IPS,RWB,,0,Branches,Previous,10,576522.263,4337667.435,,
FC837240,2,Cele,L,19,,1,,,,,,,,62,576526.263,4337670.435,,
FC837240,3,Juos,L,28,,3,,,,,0,,,25,576526.263,4337676.435,,
FC837240,4,Juos,L,11,,1,,,,,0,,,15,576521.263,4337674.435,,
FC837240,5,Juos,D,80,3,3,,,,,,,,100,576520.263,4337676.435,,
FC837240,6,Pimo,L,14,,2,0,,,,0,,,0,576521.263,4337679.435,,
FC837240,7,Pimo,L,12,,2,0,,,,0,,,0,576519.263,4337679.435,,
FC837240,8,Pimo,L,36,,6,0,IPS,RWB,,0,Branches,Previous,5,576512.263,4337668.435,,
FC837240,9,Juos,L,22,,4,,,,,0,,,35,576513.263,4337666.435,,
