Number,Plot,Unique_tree,Date,Observers,Spp,Live,Code,X.Stems,Diameters,DecayClass,Height,Cones.Brown,Cones.Green,MortalityCause1,MortalityCause2,MortalityCause3,MortalityCause4,MortalityCause5,DMR,PerDeadCrown,Easting,Northing,Age,Cored,Comments,Diameters2,Diameters3,Diameters4,Diameters5,Diameters6,Diameters7,Diameters8,Diameters9,Diameters10,Diameters102,BA_cm,BA_m2_per_ha
80,SS32360,SS3236080,8/14/2014,"PW, SF, AU",JUOS,Y,,1,25.3,NA,2.73,0,0,NA,NA,NA,NA,NA,0,50,NA,NA,1,,,25.3,,NA,NA,NA,NA,NA,NA,NA,NA,502.47065,0.50247065
2,TOI1596120,TOI15961202,7/30/2015,"SF,JV",PIMO,Y,,1,25.3,NA,5.41,0,0,PSF,IPS,RTB,NA,NA,3,15,NA,NA,1,,,25.3,,NA,NA,NA,NA,NA,NA,NA,NA,502.47065,0.50247065
4,TOI533120,TOI5331204,7/11/2015,"JV, EK",JUOS,Y,,1,25.3,NA,3.11,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,1,,,25.3,,NA,NA,NA,NA,NA,NA,NA,NA,502.47065,0.50247065
14,TOI533120,TOI53312014,7/11/2015,"JV, EK",PIMO,Y,,1,25.3,NA,6.38,0,20,IPS,NA,NA,NA,NA,0,20,NA,NA,1,,,25.3,,NA,NA,NA,NA,NA,NA,NA,NA,502.47065,0.50247065
39,WHIS25,WHIS2539,7/19/2015,"JV, EK",PIMO,Y,,1,25.3,NA,4.63,2,0,RTB,PSF,NA,NA,NA,0,55,NA,NA,1,,,25.3,,NA,NA,NA,NA,NA,NA,NA,NA,502.47065,0.50247065
61,DIA333240,DIA33324061,6/28/2015,"JV, EK",JUOS,Y,P,NA,25.34,NA,4.65,,,NA,NA,NA,NA,NA,NA,70,NA,NA,1,,,25.34,,NA,NA,NA,NA,NA,NA,NA,NA,504.060746,0.504060746
13,DIA333,DIA33313,6/27/2015,"EK, JV",JUOS,Y,,NA,25.4,NA,3.83,,,NA,NA,NA,NA,NA,NA,65,NA,NA,1,,,25.4,,NA,NA,NA,NA,NA,NA,NA,NA,506.4506,0.5064506
42,DES105,DES10542,8/13/2015,"SF,EK",PIMO,N,B,NA,NA,2,4,NA,NA,IPS,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.846,0.1017846
33,FC795360,FC79536033,6/6/2015,"EK, JV ",JUOS,N,,NA,25.4,3,1.53,,,NA,NA,NA,NA,NA,0,100,NA,NA,2,,,25.4,,NA,NA,NA,NA,NA,NA,NA,NA,506.4506,0.5064506
2,NP342240,NP3422402,7/22/2015,"SF,JV,EK",JUOS,Y,,1,25.4,NA,2.77,NA,NA,NA,NA,NA,NA,NA,0,40,NA,NA,1,,,25.4,,NA,NA,NA,NA,NA,NA,NA,NA,506.4506,0.5064506
47,DES105,DES10547,8/13/2015,"SF,EK",PIMO,N,B,NA,NA,1,4.13,NA,NA,IPS,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.846,0.1017846
33,ROB938240,ROB93824033,7/15/2015,"SF, JV, EK",JUOS,Y,,1,25.4,NA,5.71,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,1,,,25.4,,NA,NA,NA,NA,NA,NA,NA,NA,506.4506,0.5064506
7,RAV358240,RAV3582407,7/8/2015,PW,PIMO,N,B,NA,NA,1,4.21,NA,NA,IPS,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.846,0.1017846
61,NPELECTRICEEL,NPELECTRICEEL61,8/5/2015,"SF,EK",PIMO,Y,,1,25.5,NA,6.83,18,0,PNS,IPS,NA,NA,NA,0,10,NA,NA,1,,,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
6,RAV339,RAV3396,5/20/2015,"SF,JV,EK",JUOS,Y,,1,25.5,NA,6.24,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,2,,,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
10,SHO446120,SHO44612010,6/16/2015,"SF, EK ",PIMO,Y,,NA,25.5,NA,4.21,,,RTB,PNS,PTB,NA,NA,1,60,NA,NA,1,,,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
50,RAV358360,RAV35836050,7/9/2015,SF,PIMO,N,B,NA,NA,1,3.94,NA,NA,IPS,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.846,0.1017846
4,SPR1575360,SPR15753604,8/10/2015,"JV,SF,EK",JUOS,Y,,1,25.5,NA,6.82,NA,NA,MT,NA,NA,NA,NA,0,25,NA,NA,1,,,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
22,SPR1575360,SPR157536022,8/10/2015,"JV,SF,EK",PIMO,Y,,1,25.5,NA,5.4,0,0,IPS,PTB,PNS,NA,NA,5,40,NA,NA,1,,,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
7,SPR1620,SPR16207,7/16/2014,"PW, AU, TD",PIMO,Y,,1,25.5,NA,5,0,0,PTB,NA,NA,NA,NA,0,20,NA,NA,1,,,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
70,SPR1620,SPR162070,7/16/2014,"PW, AU, TD",JUOS,Y,,1,25.5,NA,3.61,0,0,NA,NA,NA,NA,NA,0,15,NA,NA,1,,,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
68,SPR1620360,SPR162036068,7/18/2014,"PW,TD,AU",PIMO,Y,,1,25.5,NA,5.43,0,0,PTM,NA,NA,NA,NA,0,60,NA,NA,1,,scar on bole,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
32,SS32240,SS3224032,8/13/2014,"PW, SF, AU",JUOS,Y,,1,25.5,NA,3.56,0,0,NA,NA,NA,NA,NA,0,30,NA,NA,1,,,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
23,WHIS25360,WHIS2536023,7/20/2015,"SF,JV,EK",JUOS,Y,,1,25.5,NA,4.25,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,1,,,25.5,,NA,NA,NA,NA,NA,NA,NA,NA,510.44625,0.51044625
29,DES1014120,DES101412029,5/27/2015,"PW,SF,JV,EK",PIMO,Y,,1,25.6,NA,4.39,5,,PMB,NA,NA,NA,NA,0,60,NA,NA,1,,,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
18,DES1014240,DES101424018,5/26/2015,"JV,PW",PIMO,Y,,1,25.6,NA,8.5,2,2,NA,NA,NA,NA,NA,4,20,NA,NA,1,,,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
12,DIA248360,DIA24836012,6/26/2015,"SF, JV ",PIMO,Y,,NA,25.6,NA,5.61,100,32,PTB,NA,NA,NA,NA,0,0,NA,NA,1,,,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
2,FC791120,FC7911202,6/4/2015,"SF, JV ",PIMO,Y,,NA,25.6,NA,4.1,1,,PNS,PNS,NA,NA,NA,0,30,NA,NA,1,,,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
22,FC791120,FC79112022,6/4/2015,"SF, JV ",PIMO,Y,,NA,25.6,NA,4.19,,,PTB,PNS,PSF,NA,NA,0,25,NA,NA,1,,scars on base ,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
32,NP342120,NP34212032,7/21/2015,"JV,SF,EK",JUOS,N,,1,25.6,NA,2.49,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,1,,,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
46,RAV358,RAV35846,7/7/2015,"SF,JV",PIMO,N,,1,25.6,1,6.31,rtb,,NA,NA,NA,NA,NA,0,100,NA,NA,1,,,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
23,DES1014,DES101423,5/25/2015,"JV,SF",PIMO,N,B,NA,NA,1,3.32,NA,NA,IPS,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063.58624,0.106358624
79,SPR1620360,SPR162036079,7/18/2014,"PW,TD,AU",PIMO,Y,,1,25.6,NA,5.09,0,0,PTM,NA,NA,NA,NA,0,50,NA,NA,1,,,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
24,SS452,SS45224,8/19/2014,"SF, TD, AU",PIMO,Y,,1,25.6,NA,4.16,0,0,PTB,PNS,NA,NA,NA,0,45,NA,NA,1,,,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
96,WHIS25,WHIS2596,7/19/2015,"JV, EK",PIMO,Y,M,1,25.6,NA,5.9,0,0,RTB,PNS,NA,NA,NA,0,10,NA,NA,1,,,25.6,,NA,NA,NA,NA,NA,NA,NA,NA,514.4576,0.5144576
7,SHO424240,SHO4242407,6/18/2015,"JV,EK",PIMO,Y,,2,"11.6,22.9",NA,3.57,0,0,PNS,PTB,NA,NA,NA,0,20,NA,NA,1,,,11.6,22.9,NA,NA,NA,NA,NA,NA,NA,NA,517.29145,0.51729145
26,SS452,SS45226,8/19/2014,"SF, TD, AU",JUOS,Y,,2,"19,17.3",NA,4.48,0,0,NA,NA,NA,NA,NA,0,25,NA,NA,1,,,19,17.3,NA,NA,NA,NA,NA,NA,NA,NA,518.32765,0.51832765
17,DIA248240,DIA24824017,6/24/2015,"EK,SF",PIMO,Y,M,1,25.7,NA,5.03,30,8,PTB,NA,NA,NA,NA,0,30,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
25,NP342,NP34225,7/21/2015,"JV,EK",JUOS,Y,,1,25.7,NA,5.11,NA,NA,BB,NA,NA,NA,NA,0,30,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
59,RAV358,RAV35859,7/7/2015,"SF,JV",PIMO,N,,1,25.7,1,5.72,ptb,rtb,NA,NA,NA,NA,NA,0,100,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
10,ROB926360,ROB92636010,7/31/2015,"SF, EK",PIMO,Y,,1,25.7,NA,4.92,40,3,PTB,PSF,NA,NA,NA,0,15,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
27,SHO446120,SHO44612027,6/16/2015,"SF, EK ",PIMO,Y,M,NA,25.7,NA,3.48,3,4,RTB,PNS,NA,NA,NA,0,15,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
11,SS256,SS25611,8/15/2014,"PW,AU,SF",JUOS,Y,,1,25.7,NA,4.25,0,0,NA,NA,NA,NA,NA,0,15,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
47,SS32120,SS3212047,8/13/2014,"PW, SF, AU",JUOS,Y,,1,25.7,NA,3.14,0,0,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
8,SS32240,SS322408,8/13/2014,"PW, SF, AU",JUOS,Y,,1,25.7,NA,4.23,0,0,NA,NA,NA,NA,NA,0,15,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
29,SS32360,SS3236029,8/14/2014,"PW, SF, AU",PIMO,Y,,1,25.7,NA,5.27,0,0,IPS,PTB,NA,NA,NA,0,50,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
48,TOI1596120,TOI159612048,7/30/2015,"SF,JV",PIMO,Y,,1,25.7,NA,6.62,9,3,PTB,PNS,PSF,NA,NA,2,15,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
52,WHIS25240,WHIS2524052,7/19/2015,"SF, EK",PIMO,Y,,1,25.7,NA,6.98,0,0,PTB,RTB,PNS,NA,NA,0,25,NA,NA,1,,,25.7,,NA,NA,NA,NA,NA,NA,NA,NA,518.48465,0.51848465
50,ROB938120,ROB93812050,6/30/2015,"SF, EK, JV ",JUOS,Y,,2,"23.2,11.1",NA,4.96,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,23.2,11.1,NA,NA,NA,NA,NA,NA,NA,NA,519.23825,0.51923825
40,DES1014120,DES101412040,5/27/2015,"PW,SF,JV,EK",PIMO,Y,,1,25.8,NA,5.89,6,4,PNS,NA,NA,NA,NA,0,15,NA,NA,1,,,25.8,,NA,NA,NA,NA,NA,NA,NA,NA,522.5274,0.5225274
10,DES1014,DES101410,5/25/2015,"JV,SF",PIMO,N,B,NA,NA,1,5.22,NA,NA,IPS,PNS,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1098.551135,0.109855114
6,DES1014240,DES10142406,5/26/2015,"SF,JV",PIMO,N,B,NA,NA,1,5.05,NA,NA,RTB,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134.0815,0.11340815
3,NPELECTRICEEL120,NPELECTRICEEL1203,8/9/2015,"SF, JV",JUOS,Y,,1,25.8,NA,5.85,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,25.8,,NA,NA,NA,NA,NA,NA,NA,NA,522.5274,0.5225274
16,RAV358,RAV35816,7/7/2015,"SF,JV",PIMO,N,,1,25.8,1,6.39,NA,NA,RTB,NA,NA,NA,NA,0,100,NA,NA,1,,,25.8,,NA,NA,NA,NA,NA,NA,NA,NA,522.5274,0.5225274
17,DES105,DES10517,8/13/2015,"SF,EK",PIMO,N,B,NA,NA,1,4.47,NA,NA,IPS,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134.0815,0.11340815
37,SHO424240,SHO42424037,6/18/2015,"JV,EK",JUOS,Y,M,1,25.8,NA,4.77,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,1,,,25.8,,NA,NA,NA,NA,NA,NA,NA,NA,522.5274,0.5225274
75,SS256360,SS25636075,8/15/2014,"PW, SF, AU, MR, SF",JUOS,Y,,1,25.8,NA,4.33,0,0,NA,NA,NA,NA,NA,0,5,NA,NA,1,,,25.8,,NA,NA,NA,NA,NA,NA,NA,NA,522.5274,0.5225274
122,WHIS25120,WHIS25120122,7/20/2015,"EK,JV,SF",JUOS,Y,M,1,25.8,NA,3.82,NA,NA,NA,NA,NA,NA,NA,0,75,NA,NA,1,,,25.8,,NA,NA,NA,NA,NA,NA,NA,NA,522.5274,0.5225274
27,RAV358,RAV35827,7/8/2015,"SF,JV",PIMO,N,B,NA,NA,1,3.78,NA,NA,RTB,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134.0815,0.11340815
11,TOI533360,TOI53336011,7/9/2015,"PW,EK",JUOS,Y,O,4,"10,12.5,16.1,12.4",NA,5.01,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,10,12.5,16.1,12.4,NA,NA,NA,NA,NA,NA,525.3377,0.5253377
4,SHO446,SHO4464,6/14/2015,"SF, EK ",PIMO,Y,,4,"13.4, 14.9,11.8, 11.4",NA,3.46,,,PTB,PBR,PNS,NA,NA,4,45,NA,NA,1,,,13.4,14.9,11.8,11.4,NA,NA,NA,NA,NA,NA,526.55445,0.52655445
54,NPELECTRICEEL120,NPELECTRICEEL12054,8/9/2015,"SF, JV",PIMO,Y,,1,25.9,NA,7,0,0,RTB,PSF,PTB,NA,NA,0,40,NA,NA,1,,,25.9,,NA,NA,NA,NA,NA,NA,NA,NA,526.58585,0.52658585
47,SHO424360,SHO42436047,8/3/2015,"EK,JV,SF",PIMO,Y,,1,25.9,NA,4.3,7,1,RTB,PBR,NA,NA,NA,0,20,NA,NA,1,,,25.9,,NA,NA,NA,NA,NA,NA,NA,NA,526.58585,0.52658585
41,SPR1575360,SPR157536041,8/10/2015,"JV,SF,EK",JUOS,Y,P,1,25.9,NA,4.95,NA,NA,NA,NA,NA,NA,NA,0,60,NA,NA,1,,,25.9,,NA,NA,NA,NA,NA,NA,NA,NA,526.58585,0.52658585
33,SPR1620240,SPR162024033,7/17/2014,"PW, AU, TD",PIMO,Y,,1,25.9,NA,3.62,0,0,PTM,NA,NA,NA,NA,4,80,NA,NA,1,,,25.9,,NA,NA,NA,NA,NA,NA,NA,NA,526.58585,0.52658585
22,SS256360,SS25636022,8/15/2014,"PW, SF, AU, MR, SF",JUOS,Y,,1,25.9,NA,5.05,0,0,NA,NA,NA,NA,NA,0,20,NA,NA,1,,,25.9,,NA,NA,NA,NA,NA,NA,NA,NA,526.58585,0.52658585
13,SS604240,SS60424013,8/18/2014,"SF, TD, AU",PIMO,Y,,1,25.9,NA,6.75,20,200,PNS,PTB,NA,NA,NA,0,15,NA,NA,1,,,25.9,,NA,NA,NA,NA,NA,NA,NA,NA,526.58585,0.52658585
5,WHIS64120,WHIS641205,7/17/2015,"JV, SF",PIMO,Y,,1,25.9,NA,4.84,10,5,PTB,PSF,NA,NA,NA,0,20,NA,NA,1,,,25.9,,NA,NA,NA,NA,NA,NA,NA,NA,526.58585,0.52658585
25,DES1014360,DES101436025,5/26/2015,"SF,JV",JUOS,Y,,1,26,NA,5.62,NA,NA,NA,NA,NA,NA,NA,5,40,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
4,DES105360,DES1053604,9/19/2014,"SF, PW",PIMO,Y,,1,26,NA,6.95,0,5,IPS,RTB,NA,NA,NA,0,30,NA,NA,1,,approx DRC with biltmore,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
29,DES1014,DES101429,5/25/2015,"JV,SF",PIMO,N,B,NA,NA,1,6.03,NA,NA,IPS,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182.33494,0.118233494
22,DES1014,DES101422,5/25/2015,"JV,SF",PIMO,N,B,NA,NA,1,4.59,NA,NA,IPS,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1206.83864,0.120683864
14,NP342,NP34214,7/21/2015,"JV,EK",PIMO,Y,,1,26,NA,3.93,4,0,PTB,PSF,NA,NA,NA,0,30,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
24,DES1014240,DES101424024,5/26/2015,"SF,JV",PIMO,N,B,NA,NA,1,3.14,NA,NA,IPS,RTB,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.6,0.12566
42,RAV339360,RAV33936042,5/23/2015,"SF,JV",PIMO,Y,,1,26,NA,5.23,0,0,PNS,PTB,NA,NA,NA,0,80,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
26,ROB938120,ROB93812026,6/30/2015,"SF, EK, JV ",PIMO,Y,,1,26,NA,7.87,0,0,RTB,IPS,NA,NA,NA,0,50,NA,NA,1,,biltmore,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
42,SHO424360,SHO42436042,8/3/2015,"EK,JV,SF",PIMO,Y,,1,26,NA,4.79,0,0,RTB,NA,NA,NA,NA,0,30,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
50,SPR1620,SPR162050,7/16/2014,"PW, AU, TD",PIMO,Y,,1,26,NA,5.16,2,0,NA,NA,NA,NA,NA,0,40,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
24,SS604240,SS60424024,8/18/2014,"SF, TD, AU",PIMO,Y,P,1,26,NA,3.35,0,0,RTB,PTB,PNS,NA,NA,4,60,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
4,SS604360,SS6043604,8/17/2014,"SF, TD, AU",PIMO,Y,,1,26,NA,6.46,6,20,NA,NA,NA,NA,NA,0,25,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
73,TOI1577360,TOI157736073,10/3/2015,"PW,SF",PIMO,Y,,1,26,NA,6.11,0,0,PSF,PTB,RTB,NA,NA,4,20,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
60,TOI1596120,TOI159612060,7/30/2015,"SF,JV",CELE,N,,1,26,1,4.62,NA,NA,BB,NA,NA,NA,NA,NA,100,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
6,TOI533120,TOI5331206,7/11/2015,"JV, EK",PIMO,Y,,1,26,NA,5.8,20,15,RTB,PTB,NA,NA,NA,0,15,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
4,WHIS64,WHIS644,7/17/2015,"EK, JV",PIMO,Y,,1,26,NA,3.34,37,0,PTB,NA,NA,NA,NA,0,30,NA,NA,1,,,26,,NA,NA,NA,NA,NA,NA,NA,NA,530.66,0.53066
45,DES1014240,DES101424045,5/26/2015,"SF,JV",PIMO,N,B,NA,NA,1,7.26,NA,NA,IPS,NA,NA,NA,NA,NA,100,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.6,0.12566
25,ROB938,ROB93825,6/29/2015,"SF, EK, JV ",CELE,N,B,NA,,2,1.98,,,NA,NA,NA,NA,NA,NA,100,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,NA,530.9135,0.05309135
70,TOI1577360,TOI157736070,10/3/2015,"PW,SF",PIMO,N,B,NA,,1,1.5,NA,NA,IPS,NA,NA,NA,NA,0,100,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,NA,530.9135,0.05309135
6,DES998120,DES9981206,6/10/2015,"SF, JV ",JUOS,Y,,NA,26.1,NA,2.26,,,NA,NA,NA,NA,NA,0,50,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
50,FC791360,FC79136050,6/4/2015,"JV, EK ",PIMO,Y,M,NA,26.1,NA,5.12,30,0,PTB,PNS,RTB,NA,NA,0,25,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
14,FC795240,FC79524014,6/7/2015,"SF, JV ",JUOS,Y,,NA,26.1,NA,2.47,,,NA,NA,NA,NA,NA,NA,15,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
44,NPELECTRICEEL,NPELECTRICEEL44,8/5/2015,"SF,EK",JUOS,Y,,1,26.1,NA,3.94,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
43,NPELECTRICEEL360,NPELECTRICEEL36043,8/5/2015,"JV,EK,SF",PIMO,Y,,1,26.1,NA,6.76,5,0,PTB,NA,NA,NA,NA,0,30,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
51,ROB938360,ROB93836051,7/16/2015,"SF,EK",JUOS,Y,,1,26.1,NA,3.77,NA,NA,NA,NA,NA,NA,NA,0,35,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
76,ROB938360,ROB93836076,7/16/2015,"SF,EK",PIMO,Y,,1,26.1,NA,7.47,1,0,IPS,PTB,PSF,NA,NA,0,30,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
119,ROB938360,ROB938360119,7/16/2015,"SF,EK",PIMO,Y,,1,26.1,NA,6.85,0,0,PTB,PSF,RTB,NA,NA,0,15,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
2,SHO446,SHO4462,6/14/2015,"SF, EK ",PIMO,Y,,NA,26.1,NA,2.68,,,NA,NA,NA,NA,NA,0,5,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
33,SS32240,SS3224033,8/13/2014,"PW, SF, AU",PIMO,Y,,1,26.1,NA,5.48,0,0,IPS,NA,NA,NA,NA,2,40,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
34,SS32360,SS3236034,8/14/2014,"PW, SF, AU",PIMO,N,,1,26.1,1,4.97,0,0,IPS,RTB,NA,NA,NA,0,100,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
42,SS32360,SS3236042,8/14/2014,"PW, SF, AU",JUOS,Y,,1,26.1,NA,3.76,0,0,NA,NA,NA,NA,NA,0,30,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
6,SS452240,SS4522406,9/12/2015,"PW,SF",JUOS,Y,,1,26.1,NA,5.95,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
57,WHIS25120,WHIS2512057,7/20/2015,"EK,JV,SF",JUOS,Y,,1,26.1,NA,3.74,NA,NA,NA,NA,NA,NA,NA,0,15,NA,NA,1,,,26.1,,NA,NA,NA,NA,NA,NA,NA,NA,534.74985,0.53474985
28,TOI533360,TOI53336028,7/9/2015,"PW,EK",JUOS,Y,,3,"13.4,14.5,17.1",NA,3.36,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA,1,,,13.4,14.5,17.1,NA,NA,NA,NA,NA,NA,NA,535.5427,0.5355427
38,DES1014120,DES101412038,5/27/2015,"PW,SF,JV,EK",JUOS,Y,,5,"10.3,10.9,12.1,11.6,13.4",NA,4.41,,,MT,NA,NA,NA,NA,0,15,NA,NA,1,,Multi (S),10.3,10.9,12.1,11.6,13.4,NA,NA,NA,NA,NA,538.06255,0.53806255
13,FC791120,FC79112013,6/4/2015,"SF, JV ",PIMO,Y,,NA,26.2,NA,4.76,5,,RTB,RTB,NA,NA,NA,0,40,NA,NA,1,,,26.2,,NA,NA,NA,NA,NA,NA,NA,NA,538.8554,0.5388554
17,NP342,NP34217,7/21/2015,"JV,EK",PIMO,N,,1,26.2,1,6.31,NA,NA,IPS,NA,NA,NA,NA,0,100,NA,NA,1,,,26.2,,NA,NA,NA,NA,NA,NA,NA,NA,538.8554,0.5388554
46,NP342360,NP34236046,7/21/2015,"JV,EK",PIMO,Y,,1,26.2,NA,4.98,0,0,PTB,PNS,PSF,NA,NA,0,20,NA,NA,1,,,26.2,,NA,NA,NA,NA,NA,NA,NA,NA,538.8554,0.5388554
58,NPELECTRICEEL,NPELECTRICEEL58,8/5/2015,"SF,EK",PIMO,Y,,1,26.2,NA,7.85,0,0,PTB,PNS,NA,NA,NA,0,15,NA,NA,1,,,26.2,,NA,NA,NA,NA,NA,NA,NA,NA,538.8554,0.5388554
