XCoord,YCoord,COMMENT,PLOT
577614.30187041,4435387.98360154,10,SS256360
577613.38567223,4435387.26462007,11,SS256360
577607.14170413,4435386.46786228,14,SS256360
577605.79566835,4435385.65511305,13,SS256360
577606.62148468,4435384.72199326,49,SS256360
577607.16422009,4435384.44204807,50,SS256360
577604.19442387,4435386.74585119,16,SS256360
577603.94108816,4435388.58579243,51,SS256360
577605.36789030,4435390.46474480,17,SS256360
577610.75724453,4435388.39234691,15,SS256360
577607.75968837,4435392.57889919,21,SS256360
577608.08149579,4435393.26014141,20,SS256360
577609.85184734,4435394.09449122,22,SS256360
577603.57107123,4435393.57262898,18,SS256360
577604.50506238,4435392.74866435,18,SS256360
577602.26703576,4435393.74550943,26,SS256360
577602.75956935,4435393.00192134,27,SS256360
577602.42150563,4435392.93382121,28,SS256360
577603.89775881,4435394.16720139,30,SS256360
577601.63594592,4435397.17537332,23,SS256360
577601.44721151,4435395.13725034,25,SS256360
577600.01949087,4435395.11880800,24,SS256360
577601.56184713,4435390.86425094,31,SS256360
577599.00457089,4435393.01333083,32,SS256360
577598.85727275,4435390.83411253,33,SS256360
577598.04905740,4435389.87324520,34,SS256360
577596.29870506,4435387.72382094,59,SS256360
577597.69814928,4435386.26528668,60,SS256360
577593.23816638,4435387.03324387,58,SS256360
577594.25442437,4435391.48109016,53,SS256360
577588.28224505,4435386.54367870,57,SS256360
577588.48193140,4435387.71790909,56,SS256360
577588.35423662,4435389.13172597,55,SS256360
577587.99976913,4435390.77127864,54,SS256360
577588.88337826,4435391.91328589,52,SS256360
577586.40612378,4435377.73757179,65,SS256360
577587.78648666,4435374.48836515,66,SS256360
577589.46508788,4435374.51713404,67,SS256360
577590.82681147,4435377.11610929,68,SS256360
577588.74157757,4435379.46679007,69,SS256360
577589.72948269,4435380.62126704,70,SS256360
577591.59654026,4435381.59896357,71,SS256360
577589.82847832,4435381.26771938,72,SS256360
577586.03899147,4435382.59780024,64,SS256360
577586.00257384,4435386.47673216,63,SS256360
577588.40045211,4435373.59919721,99,SS256360
577589.54594120,4435375.15067958,67,SS256360
577591.59736954,4435375.73400921,68,SS256360
577591.60283384,4435379.34536657,73,SS256360
577594.62718713,4435377.85493763,74,SS256360
577594.97810372,4435377.56325162,75,SS256360
577597.95714309,4435378.47896080,76,SS256360
577598.42502064,4435377.18131126,77,SS256360
577596.42214861,4435375.54182243,79,SS256360
577594.35329065,4435370.18195053,81,SS256360
577594.77919909,4435368.01281834,82,SS256360
577598.99050896,4435371.93287316,80,SS256360
577604.51696135,4435394.23228547,19,SS256360
577614.19281849,4435373.65514466,42,SS256360
577607.65274037,4435367.59345213,46,SS256360
577605.19808932,4435381.01709493,47,SS256360
577609.42588038,4435384.61440416,48,SS256360
577599.57001840,4435385.48684060,61,SS256360
577600.24959105,4435382.94424001,62,SS256360
576850.04946267,4422117.07565625,1,SS452120
576850.51368314,4422122.11136117,5,SS452120
576860.31755798,4422124.69311556,4,SS452120
576856.66687929,4422115.65595519,2,SS452120
576845.20269204,4422132.63328047,8,SS452120
576843.65800663,4422131.85674909,9,SS452120
576846.35798659,4422124.89442632,6,SS452120
576845.44477295,4422124.22691884,7,SS452120
576839.29080175,4422120.45844754,11,SS452120
576835.41790893,4422117.93867917,12,SS452120
576838.26257345,4422129.75970779,10,SS452120
576835.71924516,4422114.18753545,15,SS452120
576832.48774021,4422115.89224443,14,SS452120
576834.96643063,4422116.66663001,19,SS452120
576834.02335174,4422116.34460149,13,SS452120
576834.50658803,4422114.09352546,16,SS452120
576832.84820691,4422112.26799378,18,SS452120
576832.36174617,4422113.57937356,17,SS452120
576840.92524565,4422111.37434366,27,SS452120
576839.45335547,4422110.80215087,26,SS452120
576841.64017225,4422107.87445517,25,SS452120
576840.84697802,4422107.26980038,24,SS452120
576838.61657070,4422105.21030220,21,SS452120
576839.63225449,4422103.27577320,22,SS452120
576838.25436437,4422104.62630879,20,SS452120
576840.74272682,4422100.83306875,23,SS452120
576840.07360865,4422109.58521124,34,SS452120
576845.86497343,4422104.14749202,28,SS452120
576850.14025540,4422101.78943379,29,SS452120
576850.60749282,4422107.80530665,32,SS452120
576848.67804315,4422111.27043020,30,SS452120
576849.49062973,4422111.42156757,31,SS452120
576852.04444203,4422100.26704968,36,SS452120
576851.82285546,4422099.54483408,37,SS452120
576851.54244807,4422099.18352967,38,SS452120
576857.33893341,4422110.05106862,33,SS452120
576862.94922879,4422109.40241014,35,SS452120
576862.63663150,4422116.82701349,3,SS452120
574047.41938585,4413567.56612777,10,SS604360
574047.59582091,4413574.40600695,9,SS604360
574042.34881670,4413577.94977316,11,SS604360
574042.57513485,4413566.41752848,13,SS604360
574038.02082259,4413561.78592108,12,SS604360
574036.96136992,4413566.00381895,18,SS604360
574039.58055431,4413563.48801461,17,SS604360
574041.60616924,4413558.23271923,15,SS604360
574038.52043308,4413556.94678437,14,SS604360
574043.99938598,4413561.12482265,16,SS604360
574045.51225768,4413559.41837968,1,SS604360
574054.49318620,4413556.22848551,2,SS604360
574052.85029337,4413559.42334726,3,SS604360
574056.87197951,4413552.32986790,4,SS604360
574058.25787780,4413557.72695342,5,SS604360
574051.93990759,4413565.96663383,19,SS604360
574055.58328003,4413575.02193215,6,SS604360
574052.69236900,4413576.43414162,7,SS604360
574050.46061926,4413573.74877197,8,SS604360
574093.62351855,4413464.31930141,15,SS604120
574094.76955923,4413463.34800330,11,SS604120
574089.05936140,4413461.37225075,1,SS604120
574098.47588043,4413461.21542785,13,SS604120
574101.18630898,4413459.03854719,12,SS604120
574104.45161878,4413454.11496315,14,SS604120
574103.28967434,4413455.60871361,10,SS604120
574085.01505255,4413461.83514834,3,SS604120
574088.17684887,4413458.17327046,4,SS604120
574085.08073113,4413459.17218847,5,SS604120
574079.65733627,4413458.43514765,6,SS604120
574081.65020998,4413450.07873466,7,SS604120
574081.11380263,4413445.96568341,8,SS604120
574093.04789371,4413437.39654396,16,SS604120
574097.08526442,4413439.78827477,17,SS604120
574100.81042656,4413440.27199695,18,SS604120
574091.05363060,4413450.05596003,9,SS604120
574042.76935801,4413456.57205505,17,SS604240
574042.08232670,4413461.14715433,16,SS604240
574038.26747046,4413463.64451547,20,SS604240
574038.44698606,4413465.48045307,14,SS604240
574040.37686439,4413467.46434951,15,SS604240
574041.73197752,4413468.39296366,23,SS604240
574036.26053925,4413465.95598634,18,SS604240
574036.59177251,4413459.24772737,19,SS604240
574032.99822225,4413459.71940230,22,SS604240
574034.06002484,4413453.30415734,3,SS604240
574036.29498901,4413450.72117322,2,SS604240
574036.18153371,4413450.60040494,3,SS604240
574034.14337882,4413444.94885220,24,SS604240
574031.01280201,4413445.82656275,25,SS604240
574040.61149006,4413448.73126629,4,SS604240
574043.95526583,4413441.15605995,5,SS604240
574053.74728694,4413445.67182056,26,SS604240
574053.16325415,4413446.85025904,6,SS604240
574055.13120874,4413458.21569752,13,SS604240
574048.36543651,4413453.40960985,29,SS604240
574047.24348208,4413461.82652141,9,SS604240
574050.37645965,4413463.54405835,10,SS604240
574046.98600277,4413468.37773646,12,SS604240
574044.28339077,4413458.84946507,7,SS604240
574054.17783060,4413455.04329537,8,SS604240
574055.69159998,4413453.14584606,28,SS604240
574053.86281026,4413443.51610652,27,SS604240
574037.57133427,4413452.10834835,1,SS604240
574035.41798413,4413462.99025809,21,SS604240
443845.25583278,4371482.54570293,1,DES105120
443855.84419931,4371479.76730203,2,DES105120
443839.88965457,4371479.06322186,11,DES105120
443834.57703694,4371479.68227813,7,DES105120
443841.39554251,4371467.15172214,10,DES105120
443831.42783904,4371476.10374209,8,DES105120
443830.17627970,4371471.08608253,17,DES105120
443833.51085525,4371469.58470685,9,DES105120
443827.09725484,4371472.36512092,16,DES105120
443828.87119577,4371480.10884681,15,DES105120
443831.04618772,4371485.88105457,14,DES105120
443831.02121584,4371489.25098370,16,DES105120
443833.30995282,4371494.56561909,5,DES105120
443836.63758339,4371492.83909770,4,DES105120
443836.51328168,4371495.03649655,12,DES105120
443830.30983138,4371495.24881887,18,DES105120
443841.67336927,4371499.29601111,13,DES105120
443848.23831610,4371497.41498900,3,DES105120
443835.69894582,4371476.89902001,7,DES105120
443756.75705551,4371490.56613639,11,DES105240
443754.78675969,4371487.42952741,10,DES105240
443756.89184329,4371495.38137127,12,DES105240
443744.57026183,4371480.97373615,9,DES105240
443748.07190439,4371474.14205745,7,DES105240
443752.41762708,4371466.26686443,5,DES105240
443756.40791087,4371466.71586997,4,DES105240
443754.10036698,4371475.01182326,16,DES105240
443759.86996439,4371467.47047129,15,DES105240
443760.48395215,4371466.02989243,17,DES105240
443763.33937847,4371463.35050276,18,DES105240
443764.27063189,4371466.12392506,14,DES105240
443766.59316542,4371467.91833495,13,DES105240
443805.93803697,4371586.17266821,1,DES105360
443805.05538421,4371587.76589607,52,DES105360
443806.94049924,4371587.96249817,3,DES105360
443809.98978096,4371585.34454632,50,DES105360
443813.82401177,4371587.67869753,53,DES105360
443814.96832378,4371587.47883050,54,DES105360
443815.93903686,4371589.01233817,5,DES105360
443820.50179757,4371588.86911395,55,DES105360
443815.86439602,4371592.37741993,6,DES105360
443811.63145522,4371595.00075888,10,DES105360
443811.45267033,4371597.04963434,9,DES105360
443813.29954367,4371596.63880277,7,DES105360
443810.34318062,4371599.18775544,56,DES105360
443807.62559711,4371598.03452620,11,DES105360
443807.86689453,4371596.15324921,12,DES105360
443807.90623813,4371596.02645369,57,DES105360
443806.45151611,4371593.34976268,16,DES105360
443806.20099866,4371592.88430862,14,DES105360
443807.45212787,4371591.77170057,15,DES105360
443808.06241767,4371591.46204042,18,DES105360
443807.43179528,4371594.21681065,13,DES105360
443805.71327846,4371589.84440759,17,DES105360
443801.67334271,4371588.89390237,58,DES105360
443801.22576545,4371590.80428760,19,DES105360
443799.88362397,4371593.32971134,20,DES105360
443801.75407306,4371595.10878876,59,DES105360
443801.14530804,4371597.96148873,21,DES105360
443798.25164984,4371597.65100725,60,DES105360
443801.16729836,4371587.09278456,24,DES105360
443802.24374747,4371586.91784792,61,DES105360
443798.98398599,4371588.70507427,22,DES105360
443796.94918476,4371588.07615058,46,DES105360
443794.87698085,4371589.08708853,23,DES105360
443799.11846554,4371585.58713945,48,DES105360
443796.16011830,4371585.13415571,47,DES105360
443795.32239323,4371582.89809560,26,DES105360
443794.92705178,4371579.92978302,62,DES105360
443792.41753582,4371576.54808430,63,DES105360
443798.68450692,4371572.20526070,28,DES105360
443798.66975828,4371572.43534528,27,DES105360
443801.15868474,4371573.87644900,29,DES105360
443800.57374971,4371573.88131754,43,DES105360
443799.82247537,4371577.22599135,30,DES105360
443802.17703856,4371578.01399401,38,DES105360
443798.95153986,4371579.95187599,31,DES105360
443798.30136968,4371583.57200732,32,DES105360
443805.26436754,4371582.04592839,34,DES105360
443805.59250464,4371581.79171019,36,DES105360
443807.27012801,4371580.78816251,64,DES105360
443805.11263576,4371577.42366299,39,DES105360
443805.12639062,4371576.02295512,41,DES105360
443808.71575351,4371576.84473441,37,DES105360
443810.54637699,4371578.23310708,35,DES105360
443811.00083148,4371574.54133666,33,DES105360
443813.29462571,4371575.36438502,51,DES105360
443811.16961300,4371579.11475992,42,DES105360
443809.89305290,4371577.61663086,44,DES105360
443809.29221676,4371583.46127887,45,DES105360
443807.44568684,4371585.59885354,49,DES105360
443813.66817516,4371580.94713649,40,DES105360
443813.87438730,4371584.21909246,3,DES105360
443813.66739573,4371584.85605505,65,DES105360
443817.72408013,4371583.34244384,4,DES105360
443798.06718870,4371578.84889863,66,DES105360
519055.95011114,4368019.21382396,32,SPR1620
519056.79414508,4368020.41816187,31,SPR1620
519058.62055700,4368019.91256901,1,SPR1620
519060.95015685,4368019.12562078,2,SPR1620
519061.98532740,4368018.49787562,3,SPR1620
519063.81676762,4368018.36261101,4,SPR1620
519068.27100055,4368024.87592504,11,SPR1620
519066.76875005,4368027.62766378,14,SPR1620
519064.47156413,4368028.27211000,15,SPR1620
519062.48187173,4368029.23232333,16,SPR1620
519062.85299130,4368029.42638644,73,SPR1620
519060.56754690,4368029.11503194,18,SPR1620
519051.35307429,4368018.88481078,33,SPR1620
519049.44205875,4368017.57763705,45,SPR1620
519045.88338481,4368016.82412002,44,SPR1620
519046.06598972,4368020.19097090,36,SPR1620
519046.33403294,4368019.82350097,35,SPR1620
519043.22657010,4368013.05620740,41,SPR1620
519042.08531426,4368011.34316572,40,SPR1620
519046.16773257,4368012.67056513,43,SPR1620
519051.76644665,4368012.87634722,49,SPR1620
519053.05724432,4368011.93115134,47,SPR1620
519052.04934990,4368009.70395554,48,SPR1620
519054.49313057,4368014.33806943,46,SPR1620
519047.61695941,4368003.26662584,52,SPR1620
519055.93560884,4368007.10554843,54,SPR1620
519055.59594054,4368010.40627300,55,SPR1620
519057.27153594,4368011.31197727,62,SPR1620
519058.41855292,4368009.84437762,65,SPR1620
519059.22848762,4368009.06487322,56,SPR1620
519061.06230008,4368011.84119841,63,SPR1620
519057.88706428,4368010.02473107,64,SPR1620
519057.21982877,4368003.73406308,75,SPR1620
519060.73937385,4368003.94008704,53,SPR1620
519063.03985148,4368007.77989134,57,SPR1620
519065.37296441,4368008.13837324,58,SPR1620
519070.17691305,4368014.07257951,59,SPR1620
519062.06829440,4368016.26589650,68,SPR1620
519059.07721364,4368016.87601610,60,SPR1620
519057.52133504,4368015.05565023,61,SPR1620
519067.48825016,4368016.51041295,69,SPR1620
519070.39296845,4368017.24647630,70,SPR1620
519068.72972923,4368021.70689163,6,SPR1620
519069.33082036,4368022.11983944,8,SPR1620
519069.67457340,4368022.07483243,7,SPR1620
519069.68688162,4368024.41004705,9,SPR1620
519068.96498242,4368024.81605376,10,SPR1620
519069.03097426,4368026.34286039,13,SPR1620
519066.90755301,4368024.20743383,12,SPR1620
519065.04381703,4368021.30099003,5,SPR1620
519063.41430584,4368026.47879450,17,SPR1620
519054.29667330,4368025.17488933,26,SPR1620
519055.22841702,4368027.26657385,25,SPR1620
519057.51135446,4368027.38285846,24,SPR1620
519057.94551303,4368026.83521872,23,SPR1620
519054.54496329,4368029.48403465,22,SPR1620
519053.73664556,4368031.27701815,21,SPR1620
519052.25685225,4368029.11172688,27,SPR1620
519061.33906341,4368031.96742396,19,SPR1620
519060.65415510,4368031.27731022,20,SPR1620
519049.72261563,4368025.68063664,28,SPR1620
519047.79580643,4368021.97586586,34,SPR1620
519047.03772418,4368029.15297532,30,SPR1620
519045.09942296,4368030.45742360,29,SPR1620
519040.02565579,4368013.87122124,39,SPR1620
519044.90356169,4368009.52393151,42,SPR1620
519046.81213922,4368007.65809746,51,SPR1620
519047.20147338,4368008.78989543,50,SPR1620
519063.28783652,4368010.30306339,67,SPR1620
519061.04005533,4368010.01204290,66,SPR1620
519069.50381712,4368016.34603629,71,SPR1620
519070.15199236,4368011.20600875,74,SPR1620
519054.89613613,4368026.02399629,72,SPR1620
519040.59990745,4368021.62820250,37,SPR1620
519040.69043908,4368020.32346643,38,SPR1620
519131.83641731,4367962.95444795,1,SPR1620120
519123.31649830,4367962.93966693,2,SPR1620120
519129.56653379,4367960.13196119,3,SPR1620120
519128.96328297,4367959.39825484,4,SPR1620120
519131.50220571,4367958.80129755,5,SPR1620120
519130.65062158,4367957.03794273,6,SPR1620120
519135.77519259,4367959.42906736,7,SPR1620120
519136.68591615,4367957.91474480,8,SPR1620120
519126.32579232,4367955.10812119,10,SPR1620120
519128.35401750,4367953.89251324,9,SPR1620120
519129.32379615,4367951.72413669,12,SPR1620120
519128.04876164,4367949.23484049,13,SPR1620120
519124.17293572,4367954.88134819,11,SPR1620120
519121.61239847,4367948.96154407,52,SPR1620120
519119.28165410,4367952.61865522,16,SPR1620120
519121.66606253,4367953.48636519,14,SPR1620120
519116.21850686,4367952.27502358,53,SPR1620120
519116.93919640,4367958.23571579,17,SPR1620120
519116.22236647,4367959.76462997,18,SPR1620120
519134.86867085,4367963.91569113,47,SPR1620120
519135.52785769,4367963.23957406,48,SPR1620120
519138.79720307,4367961.29703698,49,SPR1620120
519139.68543209,4367966.08741505,51,SPR1620120
519137.11863304,4367968.04719644,50,SPR1620120
519135.11496846,4367972.51687247,41,SPR1620120
519133.34995041,4367972.98102823,42,SPR1620120
519130.58735818,4367972.43865585,38,SPR1620120
519132.82792547,4367968.30017714,37,SPR1620120
519124.89971234,4367968.56935812,36,SPR1620120
519126.98751914,4367971.17215109,39,SPR1620120
519128.26697405,4367973.56169532,43,SPR1620120
519128.74847182,4367976.88184392,46,SPR1620120
519129.94566940,4367977.79039121,45,SPR1620120
519129.08441885,4367979.09256328,44,SPR1620120
519123.77549970,4367978.47698695,35,SPR1620120
519119.39944070,4367977.07381937,32,SPR1620120
519123.47688205,4367974.11726884,34,SPR1620120
519121.87573315,4367968.81013307,31,SPR1620120
519132.58871988,4367970.63098733,40,SPR1620120
519117.30845737,4367979.82746331,33,SPR1620120
519108.58962912,4367971.84486263,24,SPR1620120
519108.52263285,4367973.50647773,25,SPR1620120
519113.79685510,4367971.68342753,28,SPR1620120
519113.18421328,4367973.52614482,27,SPR1620120
