"","X","plot","year","Pndjfm","VPDaso","VPDmjj","logP","vpdtot","tmean","tmax","vpdmax","ppt_tot","stdP","stdVPD","MAP_anom","fdsi","MAT_anom"
"8983",8983,"SS32",1950,31.4970006942749,4.1464,0,3.44989232524349,2.0732,8.36208383242289,20.2090015411377,19.0151,296.519999027252,-0.590617261071686,-1.22034476464045,16.0540955590022,0.423521473327108,0.446352082779078
"8984",8984,"SS32",1951,89.5039978027344,7.8882,0,4.49428329247019,3.9441,7.65141717468699,20.9070014953613,20.1347,253.477003097534,1.29324601556164,1.67064521987435,-26.9889003707158,-0.366533076282517,-0.264314574956822
"8985",8985,"SS32",1952,67.2010021209717,4.8109,0,4.20768815993237,2.40545,7.35108377536138,20.0630016326904,18.7841,260.819001197815,0.776288226388548,-0.706938691437687,-19.6469022704348,0.737452486816066,-0.564647974282432
"8986",8986,"SS32",1953,33.3599996566773,8.1392,0,3.5073575671991,4.0696,8.44408373348414,21.8190002441406,21.6506,197.015002369881,-0.486961961092896,1.86457287130233,-83.4509010983688,-1.25842407081018,0.528351983840328
"8987",8987,"SS32",1954,31.2609996795655,5.838,0,3.44237130399465,2.919,8.49566713968913,21.5230007171631,21.1474,180.762998104095,-0.604183613307662,0.0866194391666074,-99.7029053641548,-0.314347675788671,0.579935390045319
"8988",8988,"SS32",1955,31.1669998168945,5.5478,0,3.43935983688152,2.7739,6.792166903615,20.8150005340576,19.9835,287.300995349884,-0.609615671302455,-0.137594921169647,6.83509188163418,-0.191177739518078,-1.12356484602881
"8989",8989,"SS32",1956,89.7189960479736,6.2324,0,4.49668251975406,3.1162,7.84641702473164,20.3030014038086,19.1661,244.301999568939,1.29757372071633,0.391340816549855,-36.1639038993108,0.351781579847266,-0.0693147249121724
"8990",8990,"SS32",1957,20.3949999809265,4.906,0,3.01528977183432,2.453,7.53258374830088,19.8920001983643,18.5339,310.694001436234,-1.37454953929953,-0.633462517530114,30.2280979679842,-0.250062787474929,-0.383148001342932
"8991",8991,"SS32",1958,49.2900009155273,4.6685,0,3.89772123929159,2.33425,8.84350035587946,21.2390003204346,20.667,216.895002365112,0.217172610598729,-0.816959797267744,-63.5709011031378,0.553053435133378,0.927768606235648
"8992",8992,"SS32",1959,29.6599998474121,7.2286,0,3.38979933156522,3.6143,8.03483368208011,21.451000213623,21.0409,199.61399936676,-0.699012476585722,1.16102498528513,-80.8519041014898,-0.957739481457389,0.119101932436299
"8993",8993,"SS32",1960,15.0080003738403,5.9802,0,2.70858341717327,2.9901,7.91266693671544,21.7250003814697,21.5088,223.083000659943,-1.92778377474137,0.196486020971622,-57.3829028083068,-0.958257032630311,-0.00306481292837191
"8994",8994,"SS32",1961,53.5599994659423,5.2766,0,3.98080251085177,2.6383,7.80683363974095,21.2070007324219,20.6347,239.038001298904,0.367033880352751,-0.34712949912689,-41.4279021693458,0.355887426866269,-0.108898109902862
"8995",8995,"SS32",1962,44.1580009460449,4.8551,0,3.78777413251224,2.42755,7.45416708290576,18.8150005340576,16.9313,252.812003135681,0.018850982651577,-0.672788881903357,-27.6539003325688,0.385056206232574,-0.461564666738052
"8996",8996,"SS32",1963,14.4339995384216,6.6847,0,2.66958650267153,3.34235,7.74058364828428,18.9200000762939,17.0813,388.425999641419,-1.99812606746238,0.740796899182824,107.960096173169,-1.29402173322583,-0.175148101359532
"8997",8997,"SS32",1964,44.7209987640381,7.7002,0,3.80044316231923,3.8501,5.97683359558383,19.5820007324219,18.0627,302.842997312546,0.0417032676223459,1.52539263633467,22.3770938442962,-0.835870438593583,-1.93889815405998
"8998",8998,"SS32",1965,94.3259983062744,6.7576,0,4.54675684948135,3.3788,6.92916705956061,18.7210006713867,16.7833,327.534996986389,1.38789735797046,0.797120906310711,47.0690935181392,0.164287129973002,-0.986564690083202
"8999",8999,"SS32",1966,69.2810001373291,6.8991,0,4.23817070031235,3.44955,7.6316670179367,20.4730014801025,19.453,180.970999479294,0.831272365664306,0.906446654028078,-99.4949039889558,-0.141850285363429,-0.284064731707112
"9000",9000,"SS32",1967,70.4939994812011,4.9938,0,4.25552759245401,2.4969,7.44441705445448,20.5330009460449,19.5252,297.331005096436,0.862580575643359,-0.565626470536581,16.8651016281862,0.696286276783564,-0.471314695189332
"9001",9001,"SS32",1968,27.488000869751,5.9654,0,3.31374957744296,2.9827,7.48750032981237,21.4250011444092,20.9881,335.11199426651,-0.836190356789297,0.185051243118498,54.6460907982602,-0.47155245313365,-0.428231419831442
"9002",9002,"SS32",1969,73.273998260498,5.3088,0,4.29420581554476,2.6544,7.79650038480759,21.2050018310547,20.6321,304.381003856659,0.932348015589323,-0.322251131095093,23.9151003884092,0.590693760272554,-0.119231364836222
"9003",9003,"SS32",1970,58.4190006256103,3.0849,0,4.06764119009657,1.54245,7.46975029508272,20.9160003662109,20.147,305.12600517273,0.523672729169133,-2.040481027552,24.6601017044802,1.37308537626354,-0.445981454561092
"9004",9004,"SS32",1971,70.2360019683838,3.6924,0,4.25186102812237,1.8462,6.93416712658169,20.9320011138916,20.1682,352.405997276306,0.855966859025212,-1.57111430148627,71.9400938080562,1.25644942680341,-0.981564623062122
"9005",9005,"SS32",1972,79.291000366211,3.8754,0,4.37312463375423,1.9377,7.4365837238729,20.2890014648438,19.165,246.170998454094,1.07470108845715,-1.42972481857265,-34.2949050141558,1.27351437732183,-0.479148025770912
"9006",9006,"SS32",1973,55.5549983978271,4.5217,0,4.01737349219657,2.26085,7.51616703470548,20.4180011749268,19.3564,289.932002067566,0.433000296099198,-0.93038043164873,9.46609859931618,0.711533172006936,-0.399564714938332
"9007",9007,"SS32",1974,70.1750011444092,5.72,0,4.25099213855588,2.86,8.00075040260951,20.3470001220703,19.2416,181.074998378754,0.854399563637635,-0.00454973560829961,-99.3909050894958,0.378483659941207,0.0850186529656982
"9008",9008,"SS32",1975,35.9460000991822,5.1293,0,3.58201781508904,2.56465,6.62491691609223,20.7180004119873,19.8215,334.7530002594,-0.352290460057529,-0.460936443570481,54.2870967911502,0.103116605974157,-1.29081483355158
"9009",9009,"SS32",1976,31.4079990386963,4.6761,0,3.44706260692714,2.33805,7.8264170140028,20.6510009765625,19.725,233.970998287201,-0.595721482179174,-0.81108788431614,-46.4949051810488,0.192091763058202,-0.089314735641012
"9010",9010,"SS32",1977,5.56199979782104,5.1793,0,1.71595771946173,2.58965,8.26541701517998,20.1700000762939,18.9691,252.835003018379,-3.71827331174576,-0.422305437309928,-27.6309004498708,-1.39954921227458,0.349685265536167
"9011",9011,"SS32",1978,50.443000793457,6.7474,0,3.9208440016637,3.3737,7.69625042875608,19.4560012817383,17.8735,336.759996771812,0.2588812467839,0.789240181033558,56.2940933035622,-0.328066752793877,-0.219481320887732
"9012",9012,"SS32",1979,45.9540004730224,7.3735,0,3.8276409064489,3.68675,8.00533355524143,20.1560001373291,18.9496,263.727999210358,0.0907623202003382,1.27297764142821,-16.7379042578918,-0.67293205831165,0.089601805597618
"9013",9013,"SS32",1980,27.4790005683899,7.6296,0,3.31342209727464,3.8148,8.31383360922336,20.5550003051758,19.5665,344.682997226715,-0.836781062647815,1.47084565549477,64.2170937584652,-1.19185723464211,0.398101859579548
"9014",9014,"SS32",1981,27.2670001983642,5.8897,0,3.30567718707963,2.94485,9.10425032923619,21.5650005340576,21.2413,256.66499876976,-0.85075126380337,0.12656389964002,-23.8009046984898,-0.445206339871894,1.18851857959238
"9015",9015,"SS32",1982,65.1120004653931,4.1257,0,4.17610887117232,2.06285,6.93725036581357,20.8160018920898,19.988,413.709000587463,0.719325781993581,-1.23633800123232,133.243097119213,1.00885262476727,-0.978481383830242
"9016",9016,"SS32",1983,52.6100006103516,4.2344,0,3.96290622734415,2.1172,8.0672502766053,19.5480003356934,17.9905,511.531008243561,0.33475272095346,-1.15235419362187,231.065104775311,0.792609545647771,0.151518526961488
"9017",9017,"SS32",1984,141.252002716064,7.0517,0,4.95054554844685,3.52585,7.1950003306071,21.302001953125,20.7755,332.722001075745,2.11624787551714,1.02434848513529,52.2560976074952,0.357513913551781,-0.720731419036712
"9018",9018,"SS32",1985,41.7740001678467,3.4021,0,3.7322741404511,1.70105,7.19308358927568,22.0550003051758,22.0594,232.255000114441,-0.0812594167853877,-1.79540592383505,-48.2109033538088,0.969673173962057,-0.722648160368132
"9019",9019,"SS32",1986,75.4429988861084,4.9266,0,4.32337738947186,2.4633,8.77166724205017,21.3860015869141,20.9272,218.175000309944,0.984967445062929,-0.617546542950766,-62.2909031583058,0.779211739880118,0.855935492406357
"9020",9020,"SS32",1987,6.47300016880036,5.1991,0,1.86763970564098,2.59955,8.23183367649715,19.5430011749268,18.0136,307.370999574661,-3.44467067398198,-0.407007558830748,26.9050961064112,-1.28773086360685,0.316101926853338
"9021",9021,"SS32",1988,81.4020004272461,7.9876,0,4.39939984797982,3.9938,7.93358380595844,21.0540008544922,20.3822,248.50499856472,1.12209608967657,1.74744366032033,-31.9609049035298,-0.484846170321695,0.0178520563146281
"9022",9022,"SS32",1989,75.4569988250733,9.1387,0,4.32356294201285,4.56935,7.51625030239423,20.9420013427734,20.205,226.370002746582,0.985302143110716,2.6368066864508,-54.0959007216678,-1.04307880144373,-0.399481447249582
"9023",9023,"SS32",1990,26.7840003967286,5.057,0,3.28780470911921,2.5285,7.451833486557,20.7530002593994,19.8831,270.028000116348,-0.882989482965185,-0.516796878623241,-10.4379033519018,-0.0991091204756661,-0.463898263086812
"9024",9024,"SS32",1991,45.0930004119873,5.8407,0,3.80872703295559,2.92035,7.42675053079923,20.3380012512207,19.2267,275.844997882843,0.0566456409001034,0.0887055135046773,-4.62090558540677,-0.0247510055665738,-0.488981218844582
"9025",9025,"SS32",1992,44.1710004806519,5.7921,0,3.78806847603455,2.89605,8.63550040125846,20.5570011138916,19.5848,219.273998379707,0.0193819169183364,0.0511561754194187,-61.1919050885428,-0.0201194147908065,0.719768651614648
"9026",9026,"SS32",1993,66.9860000610352,7.2789,0,4.20448364324406,3.63945,6.59425046791633,18.2830009460449,16.1717,283.44000005722,0.770507947261379,1.19988777758324,2.97409658897021,-0.33291365865161,-1.32148128172748
"9027",9027,"SS32",1994,12.5590000152588,5.619,0,2.53043754125096,2.8095,8.3248337606589,21.7160015106201,21.4993,304.389001369476,-2.24912174496997,-0.0825843682546181,23.9230979012262,-0.943366321564203,0.409102011015087
"9028",9028,"SS32",1995,68.9200019836426,4.6806,0,4.23294644044154,2.3403,8.53600038712223,19.7390003204346,18.31,400.682000309229,0.821848891479786,-0.80761109375269,120.216096840979,0.813875724752612,0.620268637478419
"9029",9029,"SS32",1996,69.592999458313,5.5993,0,4.24266397978611,2.79965,8.57066700980067,21.8310012817383,21.6753,353.660999298096,0.839377303812848,-0.0978049847212758,73.1950958298462,0.424096805121568,0.654935260156859
"9030",9030,"SS32",1997,105.061000823975,5.1826,0,4.65454114169379,2.5913,8.02883372704187,20.1340007781982,18.9104,302.84100484848,1.58231771995053,-0.419755790896731,22.3751013802302,0.9312830396804,0.113101977398059
"9031",9031,"SS32",1998,36.5940008163452,5.2301,0,3.59988431485055,2.61505,7.67641701797644,21.451000213623,21.028,417.551997900009,-0.320063024318533,-0.383056334949205,137.086094431759,0.0736838168714002,-0.239314731667372
"9032",9032,"SS32",1999,33.4490003585815,4.2503,0,3.51002190148139,2.12515,8.43925030141448,20.4160003662109,19.3683,226.779999613762,-0.482156058257093,-1.14006953363102,-53.6859038544878,0.426290273200247,0.523518551770668
"9033",9033,"SS32",2000,15.414999961853,7.1058,0,2.73534105886345,3.5529,8.87766731282074,21.2990016937256,20.7959,285.180998176336,-1.87951857508793,1.06614723390921,4.71509470808621,-1.42403062402785,0.961935563176929
"9034",9034,"SS32",2001,22.9370002746582,5.2735,0,3.13275133918654,2.63675,8.73975056409835,21.9030017852783,21.812,230.469999551773,-1.16267339320624,-0.349524621515044,-49.9959039164768,-0.31584250496232,0.824018814454537
"9035",9035,"SS32",2002,72.7140007019043,7.7201,0,4.28653394786735,3.86005,8.07525047659875,22.8240013122559,23.428,209.318003028631,0.918509567887078,1.54076777682637,-71.1479004396188,-0.458685745152453,0.159518726954938
"9036",9036,"SS32",2003,40.6250009536743,4.6027,0,3.70438366412496,2.30135,9.16083386788765,22.9900016784668,23.7347,284.146000564098,-0.131568013630252,-0.867798201506633,3.68009709584823,0.428077066846403,1.24510211824384
"9037",9037,"SS32",2004,70.7370014190674,8.8955,0,4.2589687941182,4.44775,7.98016712069511,21.1790008544922,20.5854,311.287998199463,0.868787785056393,2.44890547199947,30.8220947312132,-0.989120438894889,0.0644353710512977
"9038",9038,"SS32",2005,47.3469982147217,4.9668,0,3.85750342194608,2.4834,8.02300022045772,22.246000289917,22.4013,400.283000469208,0.144628064024624,-0.586487213917281,119.817097000958,0.392069187964512,0.107268470813907
"9039",9039,"SS32",2006,69.9039993286133,5.911,0,4.24712286260467,2.9555,8.26250028113524,22.8600006103516,23.4764,303.547002792358,0.847420197576093,0.143020708307015,23.0810993241082,0.292773290281552,0.346768531491429
"9040",9040,"SS32",2007,43.496000289917,5.1015,0,3.77266898650899,2.55075,8.45275044317046,23.0660018920898,23.8717,237.750998497009,-0.00839554737086302,-0.482415283051349,-42.7149049712408,0.266458517665576,0.537018693526648
"9041",9041,"SS32",2008,46.1879997253418,5.0262,0,3.83272001814308,2.5131,7.66033375263214,21.427001953125,21.0182,208.385001540184,0.0999239773755171,-0.540593578479743,-72.0809019280658,0.346698953993883,-0.255397997011672
"9042",9042,"SS32",2009,53.2269992828369,5.8724,0,3.97456577292681,2.9362,7.72100031375885,20.738000869751,19.87,323.33300447464,0.35578410712461,0.113197571473868,42.8671010063902,0.0931543671094622,-0.194731435884962
"9043",9043,"SS32",2010,39.3739991188049,3.7238,0,3.67310567761777,1.8619,7.64850030342738,20.9750003814697,20.2597,334.001999139786,-0.187986971661261,-1.54685402955465,53.5360956715362,0.783523989019647,-0.267231446216432
"9044",9044,"SS32",2011,97.765998840332,6.6381,0,4.58257685647368,3.31905,7.62200039625168,20.7430019378662,19.8904,248.434000492096,1.4525091727593,0.704792801347988,-32.0319029761538,0.244420067259221,-0.293731353392132
"9045",9045,"SS32",2012,15.1259999275207,6.3062,0,2.71641511264214,3.1531,9.23766711105903,21.9330005645752,21.8664,211.431000828743,-1.91365703106916,0.448360181790432,-69.0349026395068,-1.09309079547307,1.32193536141522
"9046",9046,"SS32",2013,62.4709997177124,6.5896,0,4.13470244454235,3.2948,7.78950029611588,22.9710006713867,23.6845,219.30800151825,0.644637232405733,0.667320725275251,-61.1579019499998,-0.090059223895618,-0.126231453527932
"9047",9047,"SS32",2014,32.2129993438721,4.5209,0,3.47237007741432,2.26045,9.39633365968863,22.4070014953613,22.6734,322.919997692108,-0.550072088636563,-0.930998527748898,42.4540942238582,0.279327456539295,1.48060191004482
"9048",9048,"SS32",2015,73.2460021972656,7.2817,0,4.29382366889604,3.64085,9.40408392995595,20.8700008392334,20.086,360.994004249573,0.931658702812398,1.20205111393384,80.5281007813232,-0.263218794565492,1.48835218031214
"9049",9049,"SS32",2016,100.666000366211,8.1387,0,4.61180810980616,4.06935,8.55666694541772,21.0170001983643,20.3376,361.059002876282,1.50523625142148,1.86418656123973,80.5930994080322,-0.381640523668797,0.640935195773909
"9050",9050,"SS32",2017,71.4019985198975,6.6809,0,4.26832585942857,3.34045,8.68983365098636,22.5650005340576,22.9553,296.318000793457,0.885665977484726,0.737860942707022,15.8520973252072,-0.0235090978226528,0.774101901342548
"9051",9051,"SS32",2018,35.6410002708435,4.6834,0,3.57349666816958,2.3417,8.51766723394395,23.2020015716553,24.1056,292.11000264436,-0.367660830215933,-0.805447757402099,11.6440991761102,0.289279978850165,0.601935484300138
"9052",9052,"SS32",2019,68.4169998168946,4.9248,0,4.22562132908343,2.4624,7.51877482732137,21,20.2953,372.931004524231,0.808635919788316,-0.618937259176146,92.4651010559812,0.702404669845501,-0.396956922322442
"9053",9053,"SS32120",1896,37.528000831604,5.7869,0,3.62508734318572,2.89345,7.90066721686162,20.5590019226074,19.5788,293.331002235413,-0.274602022614685,0.0471385507683216,12.8650987671632,-0.147222478380722,-0.0150645327821923
"9054",9054,"SS32120",1897,51.3230018615723,6.1835,0,3.93813903105261,3.09175,7.4508336186409,21.2700004577637,20.741,301.629002571106,0.290077869271529,0.353559692427034,21.1630991028562,-0.0703591652796661,-0.464898131002912
"9055",9055,"SS32120",1898,52.4490013122559,4.3972,0,3.95984129390328,2.1986,6.9898335536321,20.9570007324219,20.2237,221.761000156403,0.329224220865114,-1.02657163723751,-58.7049033118468,0.719738774033655,-0.925898196011712
"9056",9056,"SS32120",1899,47.7430000305175,3.9887,0,3.86583245996093,1.99435,7.24691712856293,20.181001663208,18.9939,259.458002448082,0.159651909823984,-1.34218695838623,-21.0079010201678,0.821871537018843,-0.668814621080882
"9057",9057,"SS32120",1900,41.4490003585815,3.8806,0,3.72446376448908,1.9403,8.3451670880119,19.8830013275146,18.5301,199.597000330687,-0.0953477045179213,-1.42570719392155,-80.8689031375628,0.756443038608182,0.429435338368088
"9058",9058,"SS32120",1901,36.0989997386933,4.5164,0,3.58626515688552,2.2582,7.87991703550021,21.4500007629395,21.0437,289.39299249649,-0.344629142136573,-0.934475318312348,8.92708902824023,0.371669355714823,-0.0358147141436023
"9059",9059,"SS32120",1902,43.9549989700317,6.2164,0,3.78316635987081,3.1082,7.65791707237561,19.1500015258789,17.4278,198.815002918243,0.0105395227302835,0.378978894546478,-81.6509005500068,-0.207590790944703,-0.257814677268202
"9060",9060,"SS32120",1903,43.4490003585815,5.7678,0,3.77158784473976,2.8839,7.48716711997986,20.2780017852783,19.1482,230.132998228073,-0.0103457014221708,0.0323815063767901,-50.3329052401768,-0.0226857521967576,-0.428564629663952
"9061",9061,"SS32120",1904,41.0019989013672,6.4318,0,3.71362081920777,3.2159,8.36700041592122,19.8780002593994,18.5144,303.066997051239,-0.114906114219841,0.545401269516943,22.6010935829892,-0.355983401186218,0.451268666277408
"9062",9062,"SS32120",1905,14.9899997711182,5.5561,0,2.70738329684554,2.77805,7.61791695902745,20.7110004425049,19.8316,239.053003102541,-1.92994854127411,-0.131182174130395,-41.4129003657088,-0.775715340647589,-0.297814790616362
"9063",9063,"SS32120",1906,50.0659999847413,3.8321,0,3.91334213468927,1.91605,7.69300041906537,21.5160007476807,21.1509,351.715003967285,0.245349444860292,-1.46317926999429,71.2491004990352,0.927334146935329,-0.222731330578442
"9064",9064,"SS32120",1907,58.1080017089844,5.5912,0,4.06230337742112,2.7956,7.89025022586187,19.2140007019043,17.5175,364.506000161171,0.514044429430454,-0.104063207735486,84.0400966929212,0.284454945281272,-0.0254815237819424
"9065",9065,"SS32120",1908,64.1639995574951,6.6297,0,4.16144229885813,3.31485,7.14833375811577,21.2430019378662,20.6945,270.032999515534,0.692870347349065,0.698302792296215,-10.4329039527158,-0.0861866108522918,-0.767397991528042
"9066",9066,"SS32120",1909,20.4620003700256,3.3015,0,3.0185695255403,1.65075,7.55308364828427,19.8770008087158,18.52,323.925995588303,-1.36863354829905,-1.87313150843128,43.4600921200532,0.446754883469937,-0.362648101359542
"9067",9067,"SS32120",1910,108.48999786377,5.6989,0,4.68665798314378,2.84945,8.72266709649315,20.8620014190674,20.0717,179.48999992013,1.64024979717804,-0.020852020250253,-100.97590354812,0.733387042098477,0.806935346849339
"9068",9068,"SS32120",1911,52.4710006713867,6.1476,0,3.96026064882202,3.0738,7.18658360342185,20.7360000610352,19.8687,277.292996406555,0.329980649593513,0.325822629931956,-3.17290706169479,-0.0372691869407496,-0.729148146221962
"9069",9069,"SS32120",1912,35.8410015106202,4.4357,0,3.57909253165102,2.21785,7.35483370224636,18.4650001525879,16.428,325.058004379273,-0.357567060694227,-0.996825762416882,44.5921009110232,0.400892920247994,-0.560898047397452
"9070",9070,"SS32120",1913,34.8229999542236,4.5181,0,3.55027808669498,2.25905,7.525500446558,19.9890003204346,18.6896,337.510001182556,-0.409542304058691,-0.93316186409949,57.0440977143062,0.342372030109891,-0.390231303085812
"9071",9071,"SS32120",1914,77.0580024719238,5.1185,0,4.34455841713772,2.55925,8.2836668100208,19.9340000152588,18.6012,268.361998558044,1.02317359719677,-0.469280740922761,-12.1039049102058,0.712993597683323,0.367935060376989
"9072",9072,"SS32120",1915,9.55200004577637,6.3025,0,2.25675056144258,3.15125,8.43791706860065,19.9330005645752,18.6095,224.288001537323,-2.74279592133977,0.445501487327152,-56.1779019309268,-1.4563110382927,0.522185318956837
"9073",9073,"SS32120",1916,36.604001045227,6.8122,0,3.60015755260813,3.4061,7.15441699822743,19.5710010528564,18.0511,280.197001099586,-0.319570160445282,0.839305965147236,-0.268902368663817,-0.610622211078376,-0.761314751416382
"9074",9074,"SS32120",1917,39.4689989089966,4.3484,0,3.67551552601377,2.1742,7.25591695308685,21.1870002746582,20.6009,255.330996990204,-0.183640108237563,-1.06427549934781,-25.1349064780458,0.515192632010245,-0.659814796556962
"9075",9075,"SS32120",1918,27.025999546051,7.3208,0,3.29679934881914,3.6604,8.17241701483727,20.5440006256104,19.5606,290.610999107361,-0.866765030677704,1.23226056082959,10.1450956391112,-1.07144252756276,0.256685265193458
"9076",9076,"SS32120",1919,36.189001083374,6.9273,0,3.58875523518791,3.46365,8.10791705052058,22.5140018463135,22.8777,215.871999025345,-0.340137560710634,0.92823454155903,-64.5939044429048,-0.669471869985736,0.192185300876768
"9077",9077,"SS32120",1920,40.2239990234375,3.1299,0,3.69446380812973,1.56495,7.65141693068047,20.5100002288818,19.5115,294.921994686127,-0.149461362965251,-2.0057131219175,14.4560912178772,1.05743634856909,-0.264314818963342
"9078",9078,"SS32120",1921,58.1630001068116,4.2435,0,4.06324941557458,2.12175,8.86475036044916,20.6840019226074,19.7868,294.166000366211,0.515750884763297,-1.14532335048245,13.7000968979612,0.868311465566023,0.949018610805347
"9079",9079,"SS32120",1922,63.7350006103515,7.429,0,4.15473387181128,3.7145,6.94041703144709,20.6600017547607,19.7476,311.472002983093,0.680769745415391,1.31585805837743,31.0060995148432,-0.437341824708587,-0.975314718196722
"9080",9080,"SS32120",1923,54.3110008239746,6.2885,0,3.99472679986397,3.14425,7.18150022129218,21.1920013427734,20.6099,326.509999275208,0.392150390880382,0.434684805574196,46.0440958069582,-0.0708773191341817,-0.734231528351632
"9081",9081,"SS32120",1924,32.9480009078979,4.6212,0,3.49493058863448,2.3106,7.58500039577484,20.8300018310547,20.0234,183.355000972748,-0.509377636153322,-0.853504729190228,-97.1109024955018,0.253836488439066,-0.330731353868972
"9082",9082,"SS32120",1925,56.3909997940063,4.7111,0,4.03230956764962,2.35555,8.40708358585834,22.0100002288818,21.9858,343.2350025177,0.459941858144438,-0.784046179933752,62.7690990494502,0.641440278346454,0.491351836214528
"9083",9083,"SS32120",1926,42.2180004119874,5.3088,0,3.74284668014245,2.6544,8.9435838063558,20.7390003204346,19.8699,203.708001613617,-0.0621887623175774,-0.322251131095093,-76.7579018546328,0.153097577993518,1.02785205671199
"9084",9084,"SS32120",1927,62.2350006103515,6.7568,0,4.13091755226015,3.3784,8.39833377363782,21.0740013122559,20.4216,287.979998588562,0.637810076867051,0.796502810210542,7.51409512031222,-0.165405139896401,0.482602023994008
"9085",9085,"SS32120",1928,53.9849987030029,7.2871,0,3.98870620617397,3.64355,8.75608362009128,21.2360000610352,20.6858,183.864000678062,0.381290496729594,1.20622326260997,-96.6019027901878,-0.507717208500565,0.840351870447468
"9086",9086,"SS32120",1929,31.2700004577637,6.1445,0,3.44265918610882,3.07225,8.14316705862681,21.9490013122559,21.8899,219.472000837326,-0.603664334072296,0.323427507543802,-60.9939026309238,-0.446731711216339,0.227435308982998
"9087",9087,"SS32120",1930,14.8290004730225,6.523,0,2.69658475489141,3.2615,7.83983362217745,21.3640003204346,20.8983,338.040998458862,-1.94942685664349,0.615864224936193,57.5750949906122,-1.2026317828874,-0.0758981274663624
"9088",9088,"SS32120",1931,38.8139991760254,4.6671,0,3.6587809850611,2.33355,8.65266704310973,24.2560005187988,26.1082,204.759000301361,-0.213825726594418,-0.81804146544304,-75.7069031668888,0.364019900946558,0.736935293465918
"9089",9089,"SS32120",1932,62.3339996337891,7.1016,0,4.13250701744147,3.5508,6.8850836455822,20.1730003356934,18.9741,292.692002058029,0.640677140235598,1.06290222938332,12.2260985897792,-0.313327306750997,-1.03064810406161
"9090",9090,"SS32120",1933,33.7320003509521,5.0838,0,3.51844695211653,2.5419,7.79350028435389,22.4330005645752,22.7289,192.490000128746,-0.466959025734433,-0.496090659267585,-87.9759033395038,0.0723487978666968,-0.122231465289922
"9091",9091,"SS32120",1934,30.4130001068115,8.7384,0,3.41487015209483,4.3692,10.2480004529158,21.867000579834,21.7489,226.007001399994,-0.653789950163254,2.32752685032881,-54.4589020682558,-1.59108261425596,2.33226870327199
"9092",9092,"SS32120",1935,67.3889999389649,7.2271,0,4.21048179894543,3.61355,8.06191705167294,20.6110000610352,19.6716,246.195998489857,0.781327367964859,1.15986605509731,-34.2699049783928,-0.305740948949956,0.146185302029129
"9093",9093,"SS32120",1936,37.2619991302491,5.1707,0,3.61797401725666,2.58535,8.51841719945273,21.6390018463135,21.3481,312.450003147125,-0.287432977604715,-0.428949970386742,31.9840996788752,0.113741473270501,0.602685449808917
"9094",9094,"SS32120",1937,42.3500008583069,5.7716,0,3.74596844136505,2.8858,7.8566669486463,22.07200050354,22.0914,257.742000341415,-0.0565577567744232,0.0353174628525922,-22.7239031268348,-0.0446631921781979,-0.0590648009975121
"9095",9095,"SS32120",1938,53.0820007324218,6.7175,0,3.97183790152724,3.35875,8.01233367870251,20.0320014953613,18.7474,334.786996603012,0.350863596593315,0.766138839289747,54.3210931347622,-0.2746577675012,0.0966019290586972
"9096",9096,"SS32120",1939,36.0259990692139,5.4658,0,3.58424087416486,2.7329,8.66491707166035,20.8520011901855,20.0552,233.361002445221,-0.348280525573085,-0.200949771436955,-47.1049010230288,-0.040711559247463,0.749185322016538
"9097",9097,"SS32120",1940,17.1380004882812,5.5978,0,2.84129824873807,2.7989,9.47016704579194,21.6310005187988,21.3487,303.057996273041,-1.68839392429733,-0.0989639149090924,22.5920928047912,-0.687473534341735,1.55443529614813
"9098",9098,"SS32120",1941,42.6290006637573,6.7724,0,3.75253478841362,3.3862,8.07766695817312,20.7830009460449,19.9376,410.694003105164,-0.0447134374968649,0.808555684163835,130.228099636914,-0.472465095630368,0.161935208529308
"9099",9099,"SS32120",1942,65.0770015716553,4.4155,0,4.17557120832779,2.20775,7.64458361019691,21.7870006561279,21.6083,265.634996056557,0.718355950465155,-1.01243268894615,-14.8309074116928,0.88303892401451,-0.271148139446902
"9100",9100,"SS32120",1943,79.1489982604981,6.0783,0,4.37133213003086,3.03915,8.59800038238367,20.564001083374,19.593,263.314999103546,1.0714677859453,0.272280055254828,-17.1509043647038,0.318968994873228,0.682268632739858
"9101",9101,"SS32120",1944,30.41100025177,6.3521,0,3.41480439334728,3.17605,6.48625034093858,19.6690006256104,18.2032,285.053002864122,-0.653908565215964,0.483823445537621,4.5870993958722,-0.558660898196092,-1.42948140870523
"9102",9102,"SS32120",1945,73.3920021057129,6.8965,0,4.29581496654613,3.44825,7.06508370333662,20.6400012969971,19.7079,371.002997398377,0.935250588067605,0.904437841702529,90.5370939301272,-0.0949749326036703,-0.850648046307192
"9103",9103,"SS32120",1946,61.9669990539551,6.6433,0,4.12660197001405,3.32165,7.73841704676548,20.6860008239746,19.7829,326.121994256973,0.630025667420936,0.708810425999086,45.6560907887232,-0.119722544894276,-0.177314702878332
"9104",9104,"SS32120",1947,58.822998046875,3.0471,0,4.074532901682,1.52355,8.15233395497004,20.5800018310547,19.6229,236.965001374483,0.536103938147717,-2.06968606828498,-43.5009020937668,1.39490993102458,0.236602205326228
